Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-17T02:53:58Z,"0002cc0100000eb0","36543b3ec6f935690a1582c4d900000000990300000077417ca47cbf75f67d02",2,3.34,,10,21.51,76.89,,0.00,,3,153,0,0,,,,0.63,0.37,0.59,0.58,0.45
2024-10-17T02:59:54Z,"0002cc0100000eb0","36543b402af935540a1582c632000000009b020000007735f78e77e36f67fec0d5d5",2,3.33,,10,21.51,77.42,,0.00,,2,155,0,0,,,-0.02,-0.84,0.23,0.49,-0.47,0.45
2024-10-17T03:05:50Z,"0002cc0100000eb0","36543b418ef935610a157fc4ac000000009c010000007e6d7d3877d17c0774ad",2,3.34,,10,21.49,76.83,,0.00,,1,156,0,0,,,,0.29,0.50,0.49,0.65,0.80
2024-10-17T03:11:46Z,"0002cc0100000eb0","36543b42f2f935690a157bc521000000009d01000000ed85ec68defc4fa175cc",2,3.34,,10,21.48,77.00,,0.00,,1,157,0,0,,,,0.36,0.01,-0.05,-0.14,-0.17
2024-10-17T03:17:42Z,"0002cc0100000eb0","36543b4456f935690a157bc49b000000009e010000007cc7770765194de3fffffc91",2,3.34,,10,21.48,76.80,,0.00,,1,158,0,0,,,-0.57,-1.00,0.01,0.08,0.44,0.60
2024-10-17T03:23:38Z,"0002cc0100000eb0","36543b45baf935610a158ac732000000009e00000000edb87d606477ec4e751f",2,3.34,,10,21.54,77.81,,0.00,,0,158,0,0,,,,0.32,-0.13,0.07,0.67,-0.18
2024-10-17T03:29:34Z,"0002cc0100000eb0","36543b471ef935710a1594c933000000009f01000000fd16f652771b7772778d",2,3.34,,10,21.58,78.59,,0.00,,1,159,0,0,,,,0.47,0.47,0.44,-0.39,-0.64
2024-10-17T03:35:29Z,"0002cc0100000eb0","36543b4881f935790a1591c72900000000a00100000074c076f3760374785f54",2,3.34,,10,21.56,77.80,,0.00,,1,160,0,0,,,,0.06,0.28,0.38,0.43,0.30
2024-10-17T03:41:26Z,"0002cc0100000eb0","36543b49e6f935710a158dc55700000000a0000000007c22e678fccde4c477e3755c",2,3.34,,10,21.55,77.09,,0.00,,0,160,0,0,,,0.33,0.49,-0.07,-0.60,-0.10,0.52
2024-10-17T03:47:21Z,"0002cc0100000eb0","36543b4b49f935710a158ac75c00000000a0000000007d357681f7ba64777d7f",2,3.34,,10,21.54,77.88,,0.00,,0,160,0,0,,,,0.69,0.07,-0.48,0.41,0.65
2024-10-17T03:53:17Z,"0002cc0100000eb0","36543b4cadf935690a157fc55500000000a00000000076727527477975e5760d7685",2,3.34,,10,21.49,77.08,,0.00,,0,160,0,0,,,0.41,0.38,0.37,0.01,0.32,0.40
2024-10-17T03:59:13Z,"0002cc0100000eb0","36543b4e11f935710a1582c6f600000000a000000000f75dff967716747f7d04",2,3.34,,10,21.51,77.72,,0.00,,0,160,0,0,,,,0.63,0.28,0.44,-0.95,-0.46
2024-10-17T04:05:09Z,"0002cc0100000eb0","36543b4f75f935710a158ac5f000000000a101000000ddb17d016d5d76d07c47",2,3.34,,10,21.54,77.32,,0.00,,1,161,0,0,,,,0.53,0.43,0.17,0.63,-0.04
2024-10-17T04:11:05Z,"0002cc0100000eb0","36543b50d9f935690a1586c62400000000a201000000f5dd7504679efde07c9c7d74",2,3.34,,10,21.52,77.40,,0.00,,1,162,0,0,,,0.68,0.58,-0.73,0.12,0.31,-0.37
2024-10-17T04:17:01Z,"0002cc0100000eb0","36543b523df935650a158ac56300000000a2000000007cd77cac7e06755e7712",2,3.34,,10,21.54,77.11,,0.00,,0,162,0,0,,,,0.44,0.34,0.75,0.58,0.60
2024-10-17T04:22:57Z,"0002cc0100000eb0","36543b53a1f2020402001591c68f00000000a301000000e55cf5626f9b7dabe4647498",2,,2.4.2.0,,21.56,77.56,,0.00,,1,163,0,0,,,0.29,-0.07,0.71,0.24,-0.34,-0.08
2024-10-17T04:28:53Z,"0002cc0100000eb0","36543b5505f9356d0a1591c64100000000a300000000776577a87d6175bd76c1",2,3.34,,10,21.56,77.44,,0.00,,0,163,0,0,,,,0.42,0.36,0.67,0.48,0.46
2024-10-17T04:34:49Z,"0002cc0100000eb0","36543b5669f935690a1598c79e00000000a300000000edaaf76d77527576f657c4a5",2,3.34,,10,21.59,77.98,,0.00,,0,163,0,0,,,-0.00,-0.40,0.34,0.46,-0.46,-0.18
2024-10-17T04:40:45Z,"0002cc0100000eb0","36543b57cdf935690a1594c70e00000000a502000000f5c97c07ef317cde779e",2,3.34,,10,21.58,77.76,,0.00,,2,165,0,0,,,,0.48,0.61,-0.22,0.50,-0.36
2024-10-17T04:46:41Z,"0002cc0100000eb0","36543b5931f935690a1594c78600000000a5000000007c17f64e7cdf7c40e631",2,3.34,,10,21.58,77.94,,0.00,,0,165,0,0,,,,-0.10,0.53,0.61,-0.39,0.51
2024-10-17T04:52:37Z,"0002cc0100000eb0","36543b5a95f9356d0a158ac68300000000a500000000fce8fe9f7ce17d627ce077b7",2,3.34,,10,21.54,77.54,,0.00,,0,165,0,0,,,0.48,0.61,0.67,0.61,-0.83,-0.61
2024-10-17T04:58:33Z,"0002cc0100000eb0","36543b5bf9f935790a1586c5fa00000000a601000000de6c74f0742c7cef6ff8",2,3.34,,10,21.52,77.34,,0.00,,1,166,0,0,,,,0.25,0.62,0.26,0.31,-0.05
2024-10-17T05:04:29Z,"0002cc0100000eb0","36543b5d5df935610a1591c6bf00000000a701000000768f75887cb67c247c096dc3",2,3.34,,10,21.56,77.64,,0.00,,1,167,0,0,,,0.18,0.50,0.52,0.59,0.35,0.41
2024-10-17T05:10:24Z,"0002cc0100000eb0","36543b5ec0f935610a158dc6fc00000000a8010000007c4d7d706dde77a86f71",2,3.34,,10,21.55,77.73,,0.00,,1,168,0,0,,,,0.23,0.48,0.18,0.68,0.54
2024-10-17T05:16:20Z,"0002cc0100000eb0","36543b6024f935690a1586c63300000000a800000000778d7cadfc2ae6e96608",2,3.34,,10,21.52,77.42,,0.00,,0,168,0,0,,,,0.09,-0.11,-0.52,0.58,0.47
2024-10-17T05:22:16Z,"0002cc0100000eb0","36543b6188f935690a1586c69c00000000a80000000064787c3d7d02742affffffff",2,3.34,,10,21.52,77.58,,0.00,,0,168,0,0,,,-1.00,-1.00,0.26,0.63,0.53,0.07
2024-10-17T05:28:12Z,"0002cc0100000eb0","36543b62ecf935710a1582c5eb00000000a80000000077da775c7c4875577c8a",2,3.34,,10,21.51,77.31,,0.00,,0,168,0,0,,,,0.57,0.33,0.54,0.46,0.49
2024-10-17T05:34:08Z,"0002cc0100000eb0","36543b6450f935690a157fc5be00000000a8000000007c437cf377b37c517c44",2,3.34,,10,21.49,77.24,,0.00,,0,168,0,0,,,,0.53,0.54,0.48,0.62,0.53
2024-10-17T05:40:04Z,"0002cc0100000eb0","36543b65b4f9356d0a1582c6da00000000a90100000076846f0c7d7b77967c7c",2,3.34,,10,21.51,77.68,,0.00,,1,169,0,0,,,,0.56,0.47,0.69,0.22,0.41
2024-10-17T05:46:00Z,"0002cc0100000eb0","36543b6718f935650a157fc66e00000000a900000000f46675ec6e02c74c6ff77c8b",2,3.34,,10,21.49,77.51,,0.00,,0,169,0,0,,,0.57,0.25,-0.01,0.19,0.37,-0.27
2024-10-17T05:51:56Z,"0002cc0100000eb0","36543b687cf935610a1586c78500000000a900000000f7087c57775975c87794",2,3.34,,10,21.52,77.94,,0.00,,0,169,0,0,,,,0.47,0.36,0.46,0.54,-0.44
2024-10-17T05:57:52Z,"0002cc0100000eb0","36543b69e0f935710a157bc49400000000a9000000001790fd94ff4bffd1fda3",2,3.34,,10,21.48,76.79,,0.00,,0,169,0,0,,,,-0.70,-0.98,-0.91,-0.70,0.00
2024-10-17T06:03:48Z,"0002cc0100000eb0","36543b6b44f935690a1569c44a00000000a900000000fc19f4adf769f45afd04fc5e",2,3.34,,10,21.41,76.68,,0.00,,0,169,0,0,,,-0.55,-0.63,-0.27,-0.46,-0.29,-0.51
2024-10-17T06:09:44Z,"0002cc0100000eb0","36543b6ca8f9356d0a1562c3b900000000a900000000ff17ffffffffffb6ff4a",2,3.34,,10,21.38,76.46,,0.00,,0,169,0,0,,,,-0.91,-0.96,-1.00,-1.00,-0.89
2024-10-17T06:15:40Z,"0002cc0100000eb0","36543b6e0cf935710a155ec35400000000a900000000fffffffffe26ffffffffffff",2,3.34,,10,21.37,76.30,,0.00,,0,169,0,0,,,-1.00,-1.00,-1.00,-0.77,-1.00,-1.00
2024-10-17T06:21:36Z,"0002cc0100000eb0","36543b6f70f9356d0a1553c30e00000000a900000000fffffffffffffefcff9c",2,3.34,,10,21.32,76.19,,0.00,,0,169,0,0,,,,-0.95,-0.87,-1.00,-1.00,-1.00
2024-10-17T06:27:31Z,"0002cc0100000eb0","36543b70d3f935650a1549c2bb00000000a900000000ffffffffffffffffffff",2,3.34,,10,21.28,76.07,,0.00,,0,169,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-17T06:33:28Z,"0002cc0100000eb0","36543b7238f935650a1549c26000000000a900000000fffffdd3ff66ff9fff92ffff",2,3.34,,10,21.28,75.93,,0.00,,0,169,0,0,,,-1.00,-0.95,-0.95,-0.92,-0.73,-1.00
2024-10-17T06:39:23Z,"0002cc0100000eb0","36543b739bf9356d0a1549c22e00000000a900000000ff80ffffffffffffffff",2,3.34,,10,21.28,75.85,,0.00,,0,169,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.94
2024-10-17T06:45:19Z,"0002cc0100000eb0","36543b74fff935710a1545c21e00000000a900000000ff6b7570fd0fff3affff",2,3.34,,10,21.27,75.83,,0.00,,0,169,0,0,,,,-1.00,-0.90,-0.63,0.34,-0.93
2024-10-17T06:51:15Z,"0002cc0100000eb0","36543b7663f935650a1541c1c700000000a900000000ffffff07fffffffffef6",2,3.34,,10,21.25,75.70,,0.00,,0,169,0,0,,,,-0.87,-1.00,-1.00,-0.88,-1.00
2024-10-17T06:57:11Z,"0002cc0100000eb0","36543b77c7f935650a1541c1b900000000a900000000fffffffffffffffffff6ffff",2,3.34,,10,21.25,75.67,,0.00,,0,169,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-17T07:03:07Z,"0002cc0100000eb0","36543b792bf935610a153ac18b00000000a900000000ffffffffffffffabffe6",2,3.34,,10,21.22,75.60,,0.00,,0,169,0,0,,,,-0.99,-0.96,-1.00,-1.00,-1.00
2024-10-17T07:09:03Z,"0002cc0100000eb0","36543b7a8ff935610a1550c34b00000000aa01000000fc76ffffde767ce975c1762b",2,3.34,,10,21.31,76.29,,0.00,,1,170,0,0,,,0.39,0.36,0.61,-0.05,-1.00,-0.56
2024-10-17T07:14:59Z,"0002cc0100000eb0","36543b7bf3f935610a1557c2b500000000ab010000007d397c5d77027cb37618",2,3.34,,10,21.34,76.06,,0.00,,1,171,0,0,,,,0.38,0.59,0.44,0.55,0.65
2024-10-17T07:20:55Z,"0002cc0100000eb0","36543b7d57f935650a155bc2c000000000ac0100000077f96cf8f7c1fd20f46864fd",2,3.34,,10,21.35,76.08,,0.00,,1,172,0,0,,,0.08,-0.28,-0.64,-0.48,0.16,0.50
2024-10-17T07:26:51Z,"0002cc0100000eb0","36543b7ebbf935710a1553c37100000000ad01000000e4786f115d65760ce43c",2,3.34,,10,21.32,76.35,,0.00,,1,173,0,0,,,,-0.07,0.38,0.04,0.22,-0.07
2024-10-17T07:32:47Z,"0002cc0100000eb0","36543b801ff935690a1550c29400000000ad00000000ff12fff6ffffffffffff",2,3.34,,10,21.31,76.01,,0.00,,0,173,0,0,,,,-1.00,-1.00,-1.00,-0.99,-0.88
2024-10-17T07:38:43Z,"0002cc0100000eb0","36543b8183f935690a1545c2b100000000ad00000000ffffffff6681ffffffffffff",2,3.34,,10,21.27,76.05,,0.00,,0,173,0,0,,,-1.00,-1.00,-1.00,0.10,-1.00,-1.00
2024-10-17T07:44:39Z,"0002cc0100000eb0","36543b82e7f935710a1545c27900000000ad00000000ff7efe35ffffffffffff",2,3.34,,10,21.27,75.97,,0.00,,0,173,0,0,,,,-1.00,-1.00,-1.00,-0.78,-0.94
2024-10-17T07:50:35Z,"0002cc0100000eb0","36543b844bf935790a153ec2c300000000ad00000000ffffffffffffef6affff",2,3.34,,10,21.24,76.08,,0.00,,0,173,0,0,,,,-1.00,-0.23,-1.00,-1.00,-1.00
2024-10-17T07:56:31Z,"0002cc0100000eb0","36543b85aff935690a154cc40e00000000af02000000f5f5fe25746175b17d037d4a",2,3.34,,10,21.30,76.59,,0.00,,2,175,0,0,,,0.66,0.63,0.36,0.27,-0.77,-0.37
2024-10-17T08:02:26Z,"0002cc0100000eb0","36543b8712f935710a1553c39500000000b001000000fc4375717610fe38ffff",2,3.34,,10,21.32,76.40,,0.00,,1,176,0,0,,,,-1.00,-0.78,0.38,0.34,-0.53
2024-10-17T08:08:22Z,"0002cc0100000eb0","36543b8876f935610a155ec4d700000000b202000000776076687c1074df7cc7ff0a",2,3.34,,10,21.37,76.89,,0.00,,2,178,0,0,,,-0.88,0.60,0.30,0.51,0.40,0.46
2024-10-17T08:14:18Z,"0002cc0100000eb0","36543b89daf935710a156cc50300000000b3010000007c3c74f17d607ef37d50",2,3.34,,10,21.42,76.96,,0.00,,1,179,0,0,,,,0.66,0.87,0.67,0.31,0.53
2024-10-17T08:20:14Z,"0002cc0100000eb0","36543b8b3ef935690a156cc40700000000b300000000b6dcde216e88fc42f7b2",2,3.34,,10,21.42,76.57,,0.00,,0,179,0,0,,,,-0.48,-0.53,0.20,-0.05,-0.00
2024-10-17T08:26:10Z,"0002cc0100000eb0","36543b8ca2f202040200155ec45200000000b30000000065a2fc62fcddf796ffffd769",2,,2.4.2.0,,21.37,76.69,,0.00,,0,179,0,0,,,-0.03,-1.00,-0.47,-0.61,-0.55,0.09
2024-10-17T08:32:06Z,"0002cc0100000eb0","36543b8e06f935690a155ec49700000000b300000000e5c66f56f66cfefd6c85",2,3.34,,10,21.37,76.79,,0.00,,0,179,0,0,,,,0.14,-0.87,-0.40,0.23,-0.09
2024-10-17T08:38:02Z,"0002cc0100000eb0","36543b8f6af935610a1562c51200000000b70400000076dd7cf67cac7c5f7cb5",2,3.34,,10,21.38,76.98,,0.00,,4,183,0,0,,,,0.59,0.55,0.58,0.62,0.43
2024-10-17T08:43:58Z,"0002cc0100000eb0","36543b90cef9355d0a1566c4bf00000000ba030000006e4ce49277667d857c7d",2,3.34,,10,21.40,76.86,,0.00,,3,186,0,0,,,,0.56,0.69,0.46,-0.07,0.20
2024-10-17T08:49:54Z,"0002cc0100000eb0","36543b9232f935690a156cc72600000000bb010000007dbe7652577576ef7d6e7797",2,3.34,,10,21.42,77.79,,0.00,,1,187,0,0,,,0.47,0.68,0.43,0.03,0.40,0.72
2024-10-17T08:55:50Z,"0002cc0100000eb0","36543b9396f935690a1574c5be00000000bd020000007c857cda7d187cfc7c03",2,3.34,,10,21.45,77.24,,0.00,,2,189,0,0,,,,0.50,0.62,0.64,0.61,0.56
2024-10-17T09:01:46Z,"0002cc0100000eb0","36543b94faf935650a157bc51b00000000bf020000007ce57c2d76ff77a77c3b75b5",2,3.34,,10,21.48,77.00,,0.00,,2,191,0,0,,,0.36,0.53,0.48,0.44,0.52,0.61
2024-10-17T09:07:42Z,"0002cc0100000eb0","36543b965ef935690a1566c45c00000000bf00000000e45c6e866d4cde38fceb",2,3.34,,10,21.40,76.70,,0.00,,0,191,0,0,,,,-0.61,-0.05,0.17,0.20,-0.07
2024-10-17T09:13:38Z,"0002cc0100000eb0","36543b97c2f935690a1569c60500000000c00100000075a6f6a5f4effd01f721",2,3.34,,10,21.41,77.35,,0.00,,1,192,0,0,,,,-0.45,-0.63,-0.31,-0.42,0.35
2024-10-17T09:19:34Z,"0002cc0100000eb0","36543b9926f9356d0a156cc66200000000c10100000077ded5d876456f757c0d",2,3.34,,10,21.42,77.49,,0.00,,1,193,0,0,,,,0.51,0.23,0.39,-0.02,0.49
2024-10-17T09:25:30Z,"0002cc0100000eb0","36543b9a8af935710a1569c5db00000000c2010000007cd07762f496f79dfea4ffff",2,3.34,,10,21.41,77.29,,0.00,,1,194,0,0,,,-1.00,-0.83,-0.48,-0.29,0.46,0.60
2024-10-17T09:31:26Z,"0002cc0100000eb0","36543b9beef935650a155ec50900000000c200000000ffffff4bffffffdcff6a",2,3.34,,10,21.37,76.97,,0.00,,0,194,0,0,,,,-0.93,-0.98,-1.00,-0.91,-1.00
2024-10-17T09:37:22Z,"0002cc0100000eb0","36543b9d52f935710a154cc44000000000c200000000ffffff60ff63fff0ffffffbf",2,3.34,,10,21.30,76.66,,0.00,,0,194,0,0,,,-0.97,-1.00,-0.99,-0.92,-0.92,-1.00
2024-10-17T09:43:17Z,"0002cc0100000eb0","36543b9eb5f935710a1545c3c900000000c200000000ffffff2ff437fe47fffa",2,3.34,,10,21.27,76.48,,0.00,,0,194,0,0,,,,-1.00,-0.78,-0.26,-0.90,-1.00
2024-10-17T09:49:13Z,"0002cc0100000eb0","36543ba019f9356d0a153ec3bf00000000c200000000fe57ffffffffffffffffff92",2,3.34,,10,21.24,76.46,,0.00,,0,194,0,0,,,-0.95,-1.00,-1.00,-1.00,-1.00,-0.79
2024-10-17T09:55:06Z,"0002cc0100000eb0","36543ba17af935610a1536c37a00000000c200000000ffffffffffffff04fd99",3,3.34,,10,21.21,76.36,,0.00,,0,194,0,0,,,,-0.70,-0.88,-1.00,-1.00,-1.00
2024-10-17T10:01:02Z,"0002cc0100000eb0","36543ba2def9356d0a1536c37a00000000c200000000ffffffffffffff13ffff",2,3.34,,10,21.21,76.36,,0.00,,0,194,0,0,,,,-1.00,-0.88,-1.00,-1.00,-1.00
2024-10-17T10:06:58Z,"0002cc0100000eb0","36543ba442f935610a1530c38c00000000c200000000ffffffffffffff6cffffffc0",2,3.34,,10,21.18,76.39,,0.00,,0,194,0,0,,,-0.97,-1.00,-0.93,-1.00,-1.00,-1.00
2024-10-17T10:12:54Z,"0002cc0100000eb0","36543ba5a6f9356d0a1530c36f00000000c200000000fffffffffffffffffc13",2,3.34,,10,21.18,76.34,,0.00,,0,194,0,0,,,,-0.51,-1.00,-1.00,-1.00,-1.00
2024-10-17T10:18:50Z,"0002cc0100000eb0","36543ba70af935690a1536c3e400000000c200000000fd4d7cd8f638e41de7f7",2,3.34,,10,21.21,76.52,,0.00,,0,194,0,0,,,,-0.12,-0.06,-0.39,0.61,-0.66
2024-10-17T10:24:46Z,"0002cc0100000eb0","36543ba86ef935650a1549c45200000000c3010000007cbd7c45ec757412670c75ad",2,3.34,,10,21.28,76.69,,0.00,,1,195,0,0,,,0.35,0.11,0.25,-0.14,0.53,0.59
2024-10-17T10:30:42Z,"0002cc0100000eb0","36543ba9d2f935690a1545c3c300000000c300000000febdffbaff53ffffffff",2,3.34,,10,21.27,76.47,,0.00,,0,195,0,0,,,,-1.00,-1.00,-0.92,-0.97,-0.84
2024-10-17T10:36:38Z,"0002cc0100000eb0","36543bab36f935710a154cc46a00000000c300000000f425f740fd64fff6ffffff7a",2,3.34,,10,21.30,76.73,,0.00,,0,195,0,0,,,-0.93,-1.00,-1.00,-0.67,-0.45,-0.26
2024-10-17T10:42:34Z,"0002cc0100000eb0","36543bac9af935690a153ec38d00000000c300000000fffffec9ff16ffffffb2",2,3.34,,10,21.24,76.39,,0.00,,0,195,0,0,,,,-0.96,-1.00,-0.89,-0.85,-1.00
2024-10-17T10:48:30Z,"0002cc0100000eb0","36543badfef9356d0a1541c37400000000c300000000fffffecd7432fd1dffa0",2,3.34,,10,21.25,76.35,,0.00,,0,195,0,0,,,,-0.95,-0.64,0.26,-0.85,-1.00
2024-10-17T10:54:26Z,"0002cc0100000eb0","36543baf62f935690a153ec2fa00000000c300000000ffffffffff85ff51ffff",2,3.34,,10,21.24,76.16,,0.00,,0,195,0,0,,,,-1.00,-0.91,-0.94,-1.00,-1.00
2024-10-17T11:00:22Z,"0002cc0100000eb0","36543bb0c6f935710a1536c2f63ce7da00c300000000ff94ffffffffffffffd4",2,3.34,,10,21.21,76.16,,0.24,,0,195,0,0,,,,-0.98,-1.00,-1.00,-1.00,-0.95
2024-10-17T11:06:18Z,"0002cc0100000eb0","36543bb22af935690a1541c32d3f31e400c401000000f44cfc67771ff765ff9cfec7",2,3.34,,10,21.25,76.24,,1.19,,1,196,0,0,,,-0.85,-0.95,-0.46,0.45,-0.55,-0.27
