Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-05T00:03:46Z,"0002cc01000003e9","2250b7f7e2fd3a21052311148361aa2c6c0b00000000000000ffffffffffffffffffffffff",3.63,,0.32,17,20.51,17.35,100007.00,11.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113962.16
2022-12-05T00:09:43Z,"0002cc01000003e9","2250b7f947fd3a2e051f11148361ae2c7a0d00000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.51,17.37,100021.00,13.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:15:39Z,"0002cc01000003e9","2250b7faabfd3a2e052311148361ad2c9df000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.51,17.43,100019.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113959.13
2022-12-05T00:21:35Z,"0002cc01000003e9","2250b7fc0ffd3a21052311148861a92ccf0e00000000000000ffffffffffffffffffffffff",3.63,,0.32,17,20.53,17.50,100001.00,28.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:27:31Z,"0002cc01000003e9","2250b7fd73fd3a2e052311148b61a42d32f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.65,99981.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:33:27Z,"0002cc01000003e9","2250b7fed7fd3a2e052311148b61a42d78f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.76,99983.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:39:23Z,"0002cc01000003e9","2250b8003bfd3a2e052311148b61a32db00e00000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.85,99978.00,14.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:45:19Z,"0002cc01000003e9","2250b8019ffd3a21051711148b61a22dc5f000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,20.54,17.88,99975.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T00:51:15Z,"0002cc01000003e9","2250b80303fd3a2e052311148b61a42dc5f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.88,99980.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113962.16
2022-12-05T00:57:11Z,"0002cc01000003e9","2250b80467fd3a2e051711148861a22dc5f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.53,17.88,99975.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113950.06
2022-12-05T01:03:07Z,"0002cc01000003e9","2250b805cbfd3a2e052311148b61a32dc50800000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.88,99976.00,2.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T01:09:03Z,"0002cc01000003e9","2250b8072ffd3a2e052311148b61a02dbef000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.87,99965.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T01:14:59Z,"0002cc01000003e9","2250b80893fd3a2e0517111488619d2db7f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.53,17.86,99952.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T01:20:55Z,"0002cc01000003e9","2250b809f7fd3a21051711148b619b2db0f000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,20.54,17.85,99944.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-05T01:26:51Z,"0002cc01000003e9","2250b80b5bfd3a2e052311148b619b2dbef000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,20.54,17.87,99946.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
