Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-16T00:00:33Z,"0002cc0100000eb0","365439c4a1f2020402001503c4f8000000006000000000fc31f682fd9afcfa4c43",2,,2.4.2.0,,21.01,76.94,,0.00,,0,96,0,0,,,,0.01,-0.62,-0.70,-0.41,-0.52
2024-10-16T00:06:29Z,"0002cc0100000eb0","365439c605f9356d0a1512c5db000000006101000000ec847c497c357796e4405f3d",2,3.34,,10,21.07,77.29,,0.00,,1,97,0,0,,,0.06,-0.07,0.47,0.53,0.54,-0.14
2024-10-16T00:12:25Z,"0002cc0100000eb0","365439c769f935690a151cc5cc0000000061000000007c8575707cf17c777491",2,3.34,,10,21.11,77.27,,0.00,,0,97,0,0,,,,0.29,0.56,0.62,0.34,0.57
2024-10-16T00:18:21Z,"0002cc0100000eb0","365439c8cdf935690a1519c64a0000000062010000007d106ce45ce8f7d27c06",2,3.34,,10,21.10,77.46,,0.00,,1,98,0,0,,,,0.50,-0.49,0.04,0.15,0.63
2024-10-16T00:24:17Z,"0002cc0100000eb0","365439ca31f935690a1527c62700000000620000000077e87cb36ed77c4b7c18",2,3.34,,10,21.15,77.40,,0.00,,0,98,0,0,,,,0.51,0.54,0.21,0.59,0.49
2024-10-16T00:30:13Z,"0002cc0100000eb0","365439cb95f9356d0a1530c7530000000063010000007d09754f765d7c4ccf8b7d16",2,3.34,,10,21.18,77.86,,0.00,,1,99,0,0,,,0.64,-0.01,0.54,0.40,0.33,0.63
2024-10-16T00:36:09Z,"0002cc0100000eb0","365439ccf9f935710a1549c83d00000000630000000074ee75057e127c146f86",2,3.34,,10,21.28,78.22,,0.00,,0,99,0,0,,,,0.24,0.51,0.76,0.31,0.31
2024-10-16T00:42:05Z,"0002cc0100000eb0","365439ce5df9356d0a1545c6e30000000064010000007ccf74627609774d561b",2,3.34,,10,21.27,77.69,,0.00,,1,100,0,0,,,,0.02,0.46,0.38,0.27,0.60
2024-10-16T00:48:01Z,"0002cc0100000eb0","365439cfc1f935650a153ac8c0000000006400000000ffffffff75317601e4df7dc3",2,3.34,,10,21.22,78.42,,0.00,,0,100,0,0,,,0.72,-0.08,0.38,0.32,-1.00,-1.00
2024-10-16T00:53:57Z,"0002cc0100000eb0","365439d125f935690a1536c6cb000000006501000000e769e7d776fcdd96f41b",2,3.34,,10,21.21,77.65,,0.00,,1,101,0,0,,,,-0.26,-0.04,0.44,-0.12,-0.12
