Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-19T00:03:53Z,"0002cc0100000eb0","36543db9e9f9357d11150bc1b5000000000b00000000ffffffffffffffffe53efd33",2,3.34,,17,21.04,75.67,,0.00,,0,11,0,0,,,-0.65,-0.08,-1.00,-1.00,-1.00,-1.00
2024-10-19T00:09:49Z,"0002cc0100000eb0","36543dbb4df9356d11150bc1c1000000000b00000000fec6ffffffffffffffc2",2,3.34,,17,21.04,75.69,,0.00,,0,11,0,0,,,,-0.97,-1.00,-1.00,-1.00,-0.85
2024-10-19T00:15:45Z,"0002cc0100000eb0","36543dbcb1f9356d11150ec177000000000b00000000ffffffffff3dfff3fe97",2,3.34,,17,21.05,75.57,,0.00,,0,11,0,0,,,,-0.82,-0.99,-0.90,-1.00,-1.00
2024-10-19T00:21:41Z,"0002cc0100000eb0","36543dbe15f9357911150ec1e0000000000c01000000fc0ffd1efc08f671ec3b",2,3.34,,17,21.05,75.73,,0.00,,1,12,0,0,,,,-0.13,-0.40,-0.50,-0.64,-0.51
2024-10-19T00:27:37Z,"0002cc0100000eb0","36543dbf79f9356d111521c255000000000e02000000dfe37dab7c627c587da0",2,3.34,,17,21.13,75.91,,0.00,,2,14,0,0,,,,0.70,0.54,0.55,0.71,-0.06
2024-10-19T00:33:33Z,"0002cc0100000eb0","36543dc0ddf9356d11153ac3e6000000000f010000007cf57d897d457eaa7cb9f437",2,3.34,,17,21.22,76.52,,0.00,,1,15,0,0,,,-0.26,0.59,0.83,0.66,0.69,0.62
2024-10-19T00:39:29Z,"0002cc0100000eb0","36543dc241f93561111541c3f2000000001102000000ecd7fe44775b6e80f540",2,3.34,,17,21.25,76.54,,0.00,,2,17,0,0,,,,-0.33,0.20,0.46,-0.78,-0.15
2024-10-19T00:45:25Z,"0002cc0100000eb0","36543dc3a5f9356911154cc407000000001302000000f5a37c317648f41eed1b",2,3.34,,17,21.30,76.57,,0.00,,2,19,0,0,,,,-0.16,-0.26,0.39,0.52,-0.35
2024-10-19T00:51:21Z,"0002cc0100000eb0","36543dc509f93579111550c4100000000014010000007d4b77377c7274c37638ffff",2,3.34,,17,21.31,76.59,,0.00,,1,20,0,0,,,-1.00,0.39,0.30,0.56,0.45,0.66
2024-10-19T00:57:16Z,"0002cc0100000eb0","36543dc66cf9356d111553c42e00000000150100000065a16ee97c7a7648f774",2,3.34,,17,21.32,76.63,,0.00,,1,21,0,0,,,,-0.47,0.39,0.56,0.22,0.09
2024-10-19T01:03:12Z,"0002cc0100000eb0","36543dc7d0f93575111549c34e0000000016010000007d377cf47cea6e31767e",2,3.34,,17,21.28,76.29,,0.00,,1,22,0,0,,,,0.41,0.19,0.61,0.62,0.65
2024-10-19T01:09:08Z,"0002cc0100000eb0","36543dc934f9356d111549c354000000001600000000d475f7a6fd83f767fddcffff",2,3.34,,17,21.28,76.30,,0.00,,0,22,0,0,,,-1.00,-0.73,-0.46,-0.69,-0.48,-0.02
2024-10-19T01:15:04Z,"0002cc0100000eb0","36543dca98f9357511153ac2cd000000001600000000fee3ff59ffcdffffffb1",2,3.34,,17,21.22,76.10,,0.00,,0,22,0,0,,,,-0.96,-1.00,-0.97,-0.92,-0.86
2024-10-19T01:21:00Z,"0002cc0100000eb0","36543dcbfcf9357511152bc366000000001600000000fffffffffedcfc1bd5c8fedd",2,3.34,,17,21.17,76.33,,0.00,,0,22,0,0,,,-0.86,-0.02,-0.51,-0.86,-1.00,-1.00
2024-10-19T01:26:56Z,"0002cc0100000eb0","36543dcd60f9357d111530c35a000000001701000000ff37f487fc1af40dffbc",2,3.34,,17,21.18,76.31,,0.00,,1,23,0,0,,,,-0.97,-0.25,-0.51,-0.28,-0.90
2024-10-19T01:32:52Z,"0002cc0100000eb0","36543dcec4f9356d11152bc2ca000000001700000000ffffff20ffffffffffffffff",2,3.34,,17,21.17,76.09,,0.00,,0,23,0,0,,,-1.00,-1.00,-1.00,-1.00,-0.89,-1.00
2024-10-19T01:38:48Z,"0002cc0100000eb0","36543dd028f93579111524c3ae000000001700000000ffffffffffb6f5f1ffff",2,3.34,,17,21.14,76.44,,0.00,,0,23,0,0,,,,-1.00,-0.37,-0.96,-1.00,-1.00
