Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-26T00:04:35Z,"0002cc01000003e9","2250d3a793fd381104da11142961d113de0c00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.16,7.76,100161.00,12.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:10:31Z,"0002cc01000003e9","2250d3a8f7fd381104da11142461cb13e5f000000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.14,7.77,100137.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:16:27Z,"0002cc01000003e9","2250d3aa5bfd381104da11142261c813f20c00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.13,7.79,100126.00,6.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:22:23Z,"0002cc01000003e9","2250d3abbffd380904da11144161c8140a0a00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.25,7.83,100125.00,5.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:28:19Z,"0002cc01000003e9","2250d3ad23fd381104da11144d61cc141f0d00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.30,7.86,100142.00,26.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:34:15Z,"0002cc01000003e9","2250d3ae87fd380d04da11144b61c91411f000000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.29,7.84,100129.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:40:11Z,"0002cc01000003e9","2250d3afebfd380904da11144361ca140a0f00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.26,7.83,100135.00,15.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:46:07Z,"0002cc01000003e9","2250d3b14ffd381104da11143961c514020800000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.22,7.82,100112.00,2.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:52:03Z,"0002cc01000003e9","2250d3b2b3fd381104da11143461c9141e0c00000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.20,7.86,100128.00,6.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T00:57:59Z,"0002cc01000003e9","2250d3b417fd381104da11143161c6142bf000000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.19,7.88,100116.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-26T01:03:56Z,"0002cc01000003e9","2250d3b57cfd381104da11143161cd1432f000000000000000ffffffffffffffffffffffff",3.50,,0.30,17,20.19,7.89,100145.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
