Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2023-01-31T00:01:56Z,"0002cc0100000648","2251031cf4fd3eb102670d15af628f31d238fe000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.68,19.46,100923.00,2302.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:07:53Z,"0002cc0100000648","2251031e59fd3ed1025f0d15b16296310b0a70000000000000ffffffffffffffffffffffff",3.93,,0.15,13,21.69,19.16,100948.00,167.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:13:49Z,"0002cc0100000648","2251031fbdfd3ebd02670d15b6629731640a90000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.71,19.29,100955.00,169.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:19:45Z,"0002cc0100000648","2251032121fd3ebd02670d15b6629b32070b40000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.71,19.54,100970.00,180.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:25:41Z,"0002cc0100000648","2251032285fd3ec502670d15b6629832a20b70000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.71,19.78,100959.00,183.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:31:37Z,"0002cc0100000648","22510323e9fd3ebd02670d15b4629733620ab0000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.70,20.07,100952.00,171.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:37:33Z,"0002cc0100000648","225103254dfd3ec102670d15b1629632b00c10000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.69,19.80,100951.00,193.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:43:29Z,"0002cc0100000648","22510326b1fd3ec5026f0d15b1629232bf0af0000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.69,19.82,100935.00,175.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:49:25Z,"0002cc0100000648","2251032815fd3ebd02670d15af629832660bd0000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.68,19.69,100959.00,189.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T00:55:21Z,"0002cc0100000648","2251032979fd3ebd025f0d15ac629d322b0b80000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.67,19.60,100978.00,184.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T01:01:18Z,"0002cc0100000648","2251032adefd3ec502670d15a9629c31f60c20000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.66,19.52,100973.00,194.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-01-31T01:07:14Z,"0002cc0100000648","2251032c42fd3ebd02670d15a7629631ca0b70000000000000ffffffffffffffffffffffff",3.92,,0.15,13,21.65,19.45,100951.00,183.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
