Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-15T00:05:54Z,"0002cc01000003e9","2250c52762fd396104fa1115f95ff567a019f0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.97,40.48,98259.00,636.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:11:50Z,"0002cc01000003e9","2250c528c6fd396104fa1116035ff6682119c8000000000000ffffffffffffffffffffffff",3.59,,0.31,17,22.01,40.68,98260.00,626.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:17:46Z,"0002cc01000003e9","2250c52a2afd396d04fa1116085ffb67b219d8000000000000ffffffffffffffffffffffff",3.59,,0.31,17,22.03,40.51,98280.00,630.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:23:42Z,"0002cc01000003e9","2250c52b8efd396d04fa1116065ffa67251a1c000000000000ffffffffffffffffffffffff",3.59,,0.31,17,22.02,40.29,98276.00,647.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:29:38Z,"0002cc01000003e9","2250c52cf2fd396d04fa1115f65ff0670c1a68000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.96,40.25,98238.00,666.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:35:34Z,"0002cc01000003e9","2250c52e56fd396104fa1115e75fec67170e40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.90,40.27,98222.00,57.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:41:30Z,"0002cc01000003e9","2250c52fbafd396d04fa1115cb5fe867420b40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.79,40.33,98205.00,45.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:47:27Z,"0002cc01000003e9","2250c5311ffd396104fa1115b45fed67de0c40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.70,40.57,98225.00,49.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:53:23Z,"0002cc01000003e9","2250c53283fd396104fa1115a45ff2684a0d00000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.64,40.74,98244.00,52.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T00:59:19Z,"0002cc01000003e9","2250c533e7fd396d04fa1115925ff1687e0980000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.57,40.82,98242.00,38.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:05:15Z,"0002cc01000003e9","2250c5354bfd396d04fa11158d5fea688a0940000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.55,40.84,98215.00,37.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:11:11Z,"0002cc01000003e9","2250c536affd396d04fa1115885ff568900f80000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.53,40.85,98257.00,62.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:17:07Z,"0002cc01000003e9","2250c53813fd396104fa1115835ff068a40880000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.51,40.88,98237.00,34.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:23:03Z,"0002cc01000003e9","2250c53977fd396104fa11157e5fe768aa0cc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.49,40.88,98203.00,51.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:28:59Z,"0002cc01000003e9","2250c53adbfd396d04fa11157e5fe668b10b40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.49,40.90,98196.00,45.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:34:55Z,"0002cc01000003e9","2250c53c3ffd396104fa1115815fe768a30e00000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.50,40.88,98200.00,56.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:40:51Z,"0002cc01000003e9","2250c53da3fd396504fa11157e5fe568790dc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.49,40.81,98194.00,55.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:46:47Z,"0002cc01000003e9","2250c53f07fd396d04fa1115795feb68780940000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.47,40.81,98216.00,37.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:52:43Z,"0002cc01000003e9","2250c5406bfd396105031115715fef688b0cc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.44,40.84,98235.00,51.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T01:58:39Z,"0002cc01000003e9","2250c541cffd396d04fa1115675ff168c70c40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.40,40.93,98240.00,49.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:04:35Z,"0002cc01000003e9","2250c54333fd396105031115645ff168e30860000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.39,40.97,98242.00,67.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:10:31Z,"0002cc01000003e9","2250c54497fd396104fa11155f5ff068db0d40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.37,40.96,98237.00,53.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:16:27Z,"0002cc01000003e9","2250c545fbfd396d04fa11155a5ff068da0c80000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.35,40.96,98239.00,50.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:22:23Z,"0002cc01000003e9","2250c5475ffd396d04fa1115525ff368e60d80000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.32,40.98,98251.00,54.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:28:19Z,"0002cc01000003e9","2250c548c3fd396104fa11154d600168d60e00000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.30,40.95,98305.00,56.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:34:15Z,"0002cc01000003e9","2250c54a27fd396d04fa111546600465da0c40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.27,39.79,98317.00,49.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:40:11Z,"0002cc01000003e9","2250c54b8bfd396d04fa11153b600763700fc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.23,38.84,98330.00,63.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:46:07Z,"0002cc01000003e9","2250c54ceffd396d0503111534600e60fe0cc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.20,37.89,98358.00,51.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:52:03Z,"0002cc01000003e9","2250c54e53fd396d04fa11152960135dca0b40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.16,36.64,98379.00,45.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T02:57:59Z,"0002cc01000003e9","2250c54fb7fd396d04fa11151f60175afd0980000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.12,35.54,98394.00,19.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:03:55Z,"0002cc01000003e9","2250c5511bfd3961050f111515601558ae0e00000000000000ffffffffffffffffffffffff",3.59,,0.32,17,21.08,34.64,98387.00,56.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:09:52Z,"0002cc01000003e9","2250c55280fd3965050311150b601156ac0d40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.04,33.86,98370.00,53.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:15:48Z,"0002cc01000003e9","2250c553e4fd396904fa111503601355370ac0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,21.01,33.29,98378.00,43.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:21:44Z,"0002cc01000003e9","2250c55548fd396104fa1114fb6013546b0c80000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.98,32.98,98377.00,50.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:27:40Z,"0002cc01000003e9","2250c556acfd3965050f1114f1601353270e00000000000000ffffffffffffffffffffffff",3.59,,0.32,17,20.94,32.48,98379.00,28.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:33:36Z,"0002cc01000003e9","2250c55810fd396d04fa1114e9600e52d80b00000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.91,32.36,98356.00,44.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:39:32Z,"0002cc01000003e9","2250c55974fd396105071114e2600951020fc0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.88,31.64,98336.00,63.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:45:28Z,"0002cc01000003e9","2250c55ad8fd396d05031114d8600c4f380e00000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.84,30.95,98351.00,56.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:51:24Z,"0002cc01000003e9","2250c55c3cfd396d04fa1114d260114d3e09c0000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.82,30.17,98369.00,39.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-15T03:57:20Z,"0002cc01000003e9","2250c55da0fd396d04fa1114cd60154c250c40000000000000ffffffffffffffffffffffff",3.59,,0.31,17,20.80,29.74,98386.00,49.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
