Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-01T00:01:41Z,"0002cc01000003e9","2250b2b165fd3a67051711150d6277245b0a40000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.05,14.20,100824.00,82.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:07:37Z,"0002cc01000003e9","2250b2b2c9fd3a6705231115106278245b0fc0000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.06,14.20,100829.00,63.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:13:33Z,"0002cc01000003e9","2250b2b42dfd3a670523111510627924710f40000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.06,14.24,100832.00,61.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:19:29Z,"0002cc01000003e9","2250b2b591fd3a67051f111510627a24710940000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.06,14.24,100836.00,74.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:25:25Z,"0002cc01000003e9","2250b2b6f5fd3a630523111510627a24860860000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.06,14.27,100837.00,67.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:31:21Z,"0002cc01000003e9","2250b2b859fd3a67051f111512627c24a208e0000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.07,14.31,100844.00,71.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:37:17Z,"0002cc01000003e9","2250b2b9bdfd3a630523111512627e249b0c00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.07,14.30,100854.00,48.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:43:13Z,"0002cc01000003e9","2250b2bb21fd3a57051711152f627e249d0e40000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.18,14.30,100854.00,228.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:49:09Z,"0002cc01000003e9","2250b2bc85fd3a63052311154b627f241a0f60000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.29,14.10,100859.00,246.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T00:55:05Z,"0002cc01000003e9","2250b2bde9fd3a63052c111555628123e90eb0000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.33,14.03,100864.00,235.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:01:01Z,"0002cc01000003e9","2250b2bf4dfd3a67052311155f628223b20858000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.37,13.94,100869.00,267.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:06:57Z,"0002cc01000003e9","2250b2c0b1fd3a630517111564628423ab0870000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.39,13.93,100877.00,270.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:12:53Z,"0002cc01000003e9","2250b2c215fd3a6305231115676284236c0820000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.40,13.84,100877.00,260.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:18:49Z,"0002cc01000003e9","2250b2c379fd3a630517111569628323880840000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.41,13.88,100875.00,264.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:24:45Z,"0002cc01000003e9","2250b2c4ddfd3a63052311156962832366f000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.41,13.83,100875.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:30:41Z,"0002cc01000003e9","2250b2c641fd3a5f051f1115626285235df000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.38,13.81,100880.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:36:37Z,"0002cc01000003e9","2250b2c7a5fd3a63052c11155562882348f000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.33,13.78,100895.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:42:33Z,"0002cc01000003e9","2250b2c909fd3a63052311154b628b233f0880000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.29,13.77,100907.00,17.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:48:30Z,"0002cc01000003e9","2250b2ca6efd3a630523111541628923460a00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.25,13.78,100896.00,5.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T01:54:26Z,"0002cc01000003e9","2250b2cbd2fd3a57052311153462882329f000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.20,13.73,100894.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:00:21Z,"0002cc01000003e9","2250b2cd35fd3a5705231115296289232f0d00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.16,13.74,100898.00,26.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:06:18Z,"0002cc01000003e9","2250b2ce9afd3a630523111524628b23270800000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.14,13.73,100905.00,1.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:12:13Z,"0002cc01000003e9","2250b2cffdfd3a63052311151d628c233c0e00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.11,13.76,100908.00,7.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:18:10Z,"0002cc01000003e9","2250b2d162fd3a63052c111518628d23260a00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.09,13.73,100915.00,5.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:24:06Z,"0002cc01000003e9","2250b2d2c6fd3a5f05231115126291231f0b80000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.07,13.72,100929.00,23.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:30:02Z,"0002cc01000003e9","2250b2d42afd3a57052311150b6293232cf000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.04,13.74,100936.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:35:58Z,"0002cc01000003e9","2250b2d58efd3a5705231115086296231e0800000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.03,13.72,100949.00,16.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:41:54Z,"0002cc01000003e9","2250b2d6f2fd3a630523111506629a233af000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.02,13.76,100964.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:47:50Z,"0002cc01000003e9","2250b2d856fd3a6305231115016299234f0e00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,21.00,13.79,100963.00,7.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:53:46Z,"0002cc01000003e9","2250b2d9bafd3a6305231114fe629a235df000000000000000ffffffffffffffffffffffff",3.65,,0.32,17,20.99,13.81,100966.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T02:59:42Z,"0002cc01000003e9","2250b2db1efd3a6305231114f96297236a0980000000000000ffffffffffffffffffffffff",3.65,,0.32,17,20.97,13.83,100954.00,19.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-01T03:05:38Z,"0002cc01000003e9","2250b2dc82fd3a6305231114f46299236a0f00000000000000ffffffffffffffffffffffff",3.65,,0.32,17,20.95,13.83,100962.00,15.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
