Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2023-02-04T00:04:53Z,"0002cc0100000648","22510863a5fd3e36025f0d158d630327530e10000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.36,101384.00,225.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:10:49Z,"0002cc0100000648","2251086509fd3e3a025f0d158d630827350cc0000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.32,101407.00,204.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:16:45Z,"0002cc0100000648","225108666dfd3e36025f0d158d630727260d90000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.29,101402.00,217.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:22:41Z,"0002cc0100000648","22510867d1fd3e3a025f0d158d630927180db0000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.27,101411.00,219.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:28:38Z,"0002cc0100000648","2251086936fd3e3a025f0d158d630b271f0de0000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.28,101416.00,222.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:34:34Z,"0002cc0100000648","2251086a9afd3e36025f0d158d630c27020d80000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,15.24,101423.00,216.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:40:30Z,"0002cc0100000648","2251086bfefd3e32025f0d158b630727090c60000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.54,15.25,101401.00,198.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:46:26Z,"0002cc0100000648","2251086d62fd3e32025f0d1588630327260c10000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.53,15.29,101387.00,193.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:52:22Z,"0002cc0100000648","2251086ec6fd3e32025f0d158b630327b30c50000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.54,15.51,101386.00,197.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T00:58:18Z,"0002cc0100000648","225108702afd3e29025f0d158d630221f23c2b000000000000ffffffffffffffffffff6d8c",3.88,,0.15,13,21.55,13.26,101383.00,3115.00,0,0,0,0,,,0.17,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:04:14Z,"0002cc0100000648","225108718efd3e36025f0d157963012ba60bf0000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.47,17.05,101379.00,191.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:10:10Z,"0002cc0100000648","22510872f2fd3e29025f0d155a62fe2cad0bf0000000000000ffffffffffffffffffffffff",3.88,,0.15,13,21.35,17.45,101366.00,191.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:16:07Z,"0002cc0100000648","2251087457fd3e3a025f0d154b62fa2b840d20000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.29,17.00,101351.00,210.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:22:03Z,"0002cc0100000648","22510875bbfd3e36025f0d154362fc2af70c00000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.26,16.78,101357.00,192.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:27:59Z,"0002cc0100000648","225108771ffd3e3a025f0d154b62f72a9f0c90000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.29,16.65,101337.00,201.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:33:55Z,"0002cc0100000648","2251087883fd3e3a025f0d155862f62a8a0c30000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.34,16.62,101334.00,195.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:39:51Z,"0002cc0100000648","22510879e7fd3e3a025f0d156262f32a5f0c30000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.38,16.55,101321.00,195.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:45:47Z,"0002cc0100000648","2251087b4bfd3e3a02670d156962f32a330b40000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.41,16.48,101321.00,180.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:51:43Z,"0002cc0100000648","2251087caffd3e3602670d157462f02a2df000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.45,16.47,101308.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T01:57:39Z,"0002cc0100000648","2251087e13fd3e32025f0d157b62f02ad0f000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.48,16.72,101310.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:03:35Z,"0002cc0100000648","2251087f77fd3e36025f0d157b62ef2a7ff000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.48,16.60,101307.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:09:32Z,"0002cc0100000648","22510880dcfd3e36025f0d158162eb2a103822000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.50,16.43,101290.00,2082.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:15:28Z,"0002cc0100000648","2251088240fd3e3a02670d158b62e92a71f000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.54,16.58,101280.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:21:24Z,"0002cc0100000648","22510883a4fd3e36025f0d158d62e32ad9f000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,16.74,101258.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:27:20Z,"0002cc0100000648","2251088508fd3e3a025f0d158d62e42b2bf000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.55,16.86,101263.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-04T02:33:16Z,"0002cc0100000648","225108866cfd3e36025f0d159562e32bddf000000000000000ffffffffffffffffffffffff",3.89,,0.15,13,21.58,17.13,101257.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
