Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-13T00:02:07Z,"0002cc0100000eb0","365435d07ff935650a157fcc150000000008000000006fa4de63eea76e9b7c21",2,3.34,,10,21.49,79.72,,0.00,,0,8,0,0,,,,0.52,0.21,-0.21,-0.05,0.24
2024-10-13T00:08:04Z,"0002cc0100000eb0","365435d1e4f935690a1582cc65000000000800000000751774457d28767277d77c3e",2,3.34,,10,21.51,79.84,,0.00,,0,8,0,0,,,0.53,0.49,0.40,0.64,0.27,0.32
2024-10-13T00:13:59Z,"0002cc0100000eb0","365435d347f935690a158acccc000000000800000000765077777c0876c876b0",2,3.34,,10,21.54,80.00,,0.00,,0,8,0,0,,,,0.42,0.42,0.50,0.47,0.39
2024-10-13T00:19:55Z,"0002cc0100000eb0","365435d4abf935710a1591cd1000000000080000000077e47c7f7c857c077d047c49",2,3.34,,10,21.56,80.10,,0.00,,0,8,0,0,,,0.54,0.63,0.50,0.57,0.56,0.49
2024-10-13T00:25:51Z,"0002cc0100000eb0","365435d60ff935610a1591cd6b000000000800000000670bedf676e675a56f22",2,3.34,,10,21.56,80.24,,0.00,,0,8,0,0,,,,0.22,0.35,0.43,-0.19,0.11
2024-10-13T00:31:47Z,"0002cc0100000eb0","365435d773f935690a1598cd9b00000000080000000076807c356e58742c76ab7ce4",2,3.34,,10,21.59,80.32,,0.00,,0,8,0,0,,,0.61,0.42,0.26,0.20,0.53,0.41
2024-10-13T00:37:43Z,"0002cc0100000eb0","365435d8d7f935710a1591cd080000000008000000007c1f7c007c23641e75f5",2,3.34,,10,21.56,80.09,,0.00,,0,8,0,0,,,,0.37,0.06,0.52,0.50,0.51
2024-10-13T00:43:39Z,"0002cc0100000eb0","365435da3bf935710a1594cdad000000000800000000775e7571f64775477d28",2,3.34,,10,21.58,80.34,,0.00,,0,8,0,0,,,,0.64,0.33,-0.39,0.34,0.46
2024-10-13T00:49:35Z,"0002cc0100000eb0","365435db9ff935690a159ccdd40000000008000000005df57cc97c13eed576ac761f",2,3.34,,10,21.61,80.40,,0.00,,0,8,0,0,,,0.38,0.42,-0.21,0.51,0.60,0.05
2024-10-13T00:55:31Z,"0002cc0100000eb0","365435dd03f9356d0a159cce370000000008000000007d007543e583ef4857f4",2,3.34,,10,21.61,80.55,,0.00,,0,8,0,0,,,,0.03,-0.23,-0.09,0.33,0.62
2024-10-13T01:01:27Z,"0002cc0100000eb0","365435de67f935690a159cce4600000000080000000075f47c4f6e4e76287582",2,3.34,,10,21.61,80.58,,0.00,,0,8,0,0,,,,0.34,0.38,0.20,0.54,0.37
2024-10-13T01:07:23Z,"0002cc0100000eb0","365435dfcbf935650a1598cd8c0000000008000000006c6cfc21ee667cbe7ccd7ca8",2,3.34,,10,21.59,80.29,,0.00,,0,8,0,0,,,0.58,0.60,0.59,-0.20,-0.52,0.14
2024-10-13T01:13:19Z,"0002cc0100000eb0","365435e12ff935710a159ccdb90000000008000000007d4a75317c997ce27763",2,3.34,,10,21.61,80.36,,0.00,,0,8,0,0,,,,0.46,0.61,0.57,0.32,0.66
2024-10-13T01:19:15Z,"0002cc0100000eb0","365435e293f9356d0a1594cd67000000000800000000efc8ecc7759f76db754b",2,3.34,,10,21.58,80.24,,0.00,,0,8,0,0,,,,0.33,0.43,0.35,-0.15,-0.24
2024-10-13T01:25:11Z,"0002cc0100000eb0","365435e3f7f935690a1594cd8900000000080000000076a4769b6dc47c0b77a4",2,3.34,,10,21.58,80.29,,0.00,,0,8,0,0,,,,0.48,0.51,0.18,0.41,0.41
2024-10-13T01:31:06Z,"0002cc0100000eb0","365435e55af935650a159fcd5900000000080000000074a87c1574beeecbff84",2,3.34,,10,21.62,80.22,,0.00,,0,8,0,0,,,,-0.94,-0.21,0.30,0.51,0.29
2024-10-13T01:37:03Z,"0002cc0100000eb0","365435e6bff935690a1598cd7f000000000800000000ff137cd47c4a74fe77f4774f",2,3.34,,10,21.59,80.27,,0.00,,0,8,0,0,,,0.46,0.50,0.31,0.54,0.60,-0.88
2024-10-13T01:42:58Z,"0002cc0100000eb0","365435e822f935790a159cce690000000008000000007608f5a3fc287cec7425",2,3.34,,10,21.61,80.63,,0.00,,0,8,0,0,,,,0.26,0.61,-0.52,-0.35,0.38
2024-10-13T01:48:54Z,"0002cc0100000eb0","365435e986f935690a159ccd790000000008000000007c206d1974b47c1477dc",2,3.34,,10,21.61,80.26,,0.00,,0,8,0,0,,,,0.49,0.51,0.29,0.16,0.52
2024-10-13T01:54:50Z,"0002cc0100000eb0","365435eaeaf935610a159ccd730000000008000000007cf47c447c9e779777a6",2,3.34,,10,21.61,80.25,,0.00,,0,8,0,0,,,,0.48,0.47,0.58,0.53,0.62
2024-10-13T02:00:46Z,"0002cc0100000eb0","365435ec4ef9356d0a15a2cd7d000000000800000000f569df4177937c866e757c3b",2,3.34,,10,21.63,80.27,,0.00,,0,8,0,0,,,0.53,0.20,0.57,0.47,-0.06,-0.34
2024-10-13T02:06:42Z,"0002cc0100000eb0","365435edb2f935690a159fcda60000000008000000007cf67ca075bb7cf175f8",2,3.34,,10,21.62,80.33,,0.00,,0,8,0,0,,,,0.37,0.62,0.36,0.58,0.62
2024-10-13T02:12:38Z,"0002cc0100000eb0","365435ef16f935690a15a2cd9a0000000008000000007c4775c77c1576e37dfe",2,3.34,,10,21.63,80.31,,0.00,,0,8,0,0,,,,0.75,0.43,0.51,0.36,0.53
2024-10-13T02:18:34Z,"0002cc0100000eb0","365435f07af935650a159ccd730000000008000000006c737c4377f667dd774a",2,3.34,,10,21.61,80.25,,0.00,,0,8,0,0,,,,0.46,0.12,0.50,0.53,0.14
2024-10-13T02:24:30Z,"0002cc0100000eb0","365435f1def935690a159cce1b00000000080000000074056cfb7473ec1275156f36",2,3.34,,10,21.61,80.51,,0.00,,0,8,0,0,,,0.23,0.32,-0.13,0.28,0.16,0.25
2024-10-13T02:30:26Z,"0002cc0100000eb0","365435f342f9356d0a15a2ce2e00000000080000000074a375dd7c577c456f1e",2,3.34,,10,21.63,80.54,,0.00,,0,8,0,0,,,,0.22,0.53,0.54,0.37,0.29
2024-10-13T02:36:22Z,"0002cc0100000eb0","365435f4a6f935650a159cce220000000008000000007d1a77d17cae75a17cf2",2,3.34,,10,21.61,80.52,,0.00,,0,8,0,0,,,,0.62,0.35,0.59,0.49,0.64
2024-10-13T02:42:18Z,"0002cc0100000eb0","365435f60af935690a15a7cdce000000000800000000766c760f7cab7e2f7cd97c7d",2,3.34,,10,21.65,80.39,,0.00,,0,8,0,0,,,0.56,0.61,0.77,0.58,0.38,0.40
2024-10-13T02:48:14Z,"0002cc0100000eb0","365435f76ef935690a15a2cdf500000000080000000077d776e7769f76c4d719",2,3.34,,10,21.63,80.45,,0.00,,0,8,0,0,,,,-0.03,0.42,0.41,0.43,0.49
2024-10-13T02:54:10Z,"0002cc0100000eb0","365435f8d2f9356d0a15a2ced60000000008000000007d0c7d107cc47ce27c2b7d1a",2,3.34,,10,21.63,80.80,,0.00,,0,8,0,0,,,0.64,0.52,0.61,0.60,0.63,0.63
2024-10-13T03:00:06Z,"0002cc0100000eb0","365435fa36f935690a15bccfad0000000008000000007d707cc2775a6cb075a3",2,3.34,,10,21.73,81.12,,0.00,,0,8,0,0,,,,0.35,0.15,0.46,0.59,0.68
2024-10-13T03:06:02Z,"0002cc0100000eb0","365435fb9af20204020015b6ceeb0000000008000000007d6a7c9875c9743ee77ae790",2,,2.4.2.0,,21.71,80.83,,0.00,,0,8,0,0,,,-0.12,-0.12,0.27,0.36,0.57,0.68
2024-10-13T03:11:57Z,"0002cc0100000eb0","365435fcfdf9356d0a15aacfef0000000008000000007c4d75dd74986f0c7687",2,3.34,,10,21.66,81.23,,0.00,,0,8,0,0,,,,0.41,0.22,0.29,0.37,0.54
