Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2023-02-06T00:03:26Z,"0002cc0100000648","22510b064efd3de802520d155261753bba0cb0000000000000ffffffffffffffffffffffff",3.87,,0.14,13,21.32,23.33,99793.00,203.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:09:22Z,"0002cc0100000648","22510b07b2fd3df0025f0d155261763bb30c50000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.32,23.32,99797.00,197.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:15:18Z,"0002cc0100000648","22510b0916fd3dec025f0d155261783bb30c20000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.32,23.32,99805.00,194.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:21:14Z,"0002cc0100000648","22510b0a7afd3df002520d1552617c3bab0ce0000000000000ffffffffffffffffffffffff",3.87,,0.14,13,21.32,23.31,99823.00,206.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:27:10Z,"0002cc0100000648","22510b0bdefd3dec02520d155261803bba0ba0000000000000ffffffffffffffffffffffff",3.87,,0.14,13,21.32,23.33,99837.00,186.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:33:06Z,"0002cc0100000648","22510b0d42fd3df0025f0d155561823c640c90000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.33,23.59,99844.00,201.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:39:02Z,"0002cc0100000648","22510b0ea6fd3df0025f0d155561833c0b0af0000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.33,23.46,99849.00,175.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:44:59Z,"0002cc0100000648","22510b100bfd3dec025f0d155861843c0b0c80000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.34,23.46,99854.00,200.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:50:55Z,"0002cc0100000648","22510b116ffd3df0025f0d155861853cff0b60000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.34,23.83,99858.00,182.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-06T00:56:51Z,"0002cc0100000648","22510b12d3fd3de8025f0d155d61873d670bd0000000000000ffffffffffffffffffffffff",3.87,,0.15,13,21.36,23.99,99867.00,189.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
