Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-03T00:05:41Z,"0002cc01000003e9","2250b55555fd3a4605171115c860a254fb0b00000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.78,33.20,98948.00,88.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:11:37Z,"0002cc01000003e9","2250b556b9fd3a4e05171115c360a6552b0d80000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.76,33.27,98964.00,54.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:17:33Z,"0002cc01000003e9","2250b5581dfd3a4605171115c160ad55630980000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.75,33.35,98995.00,76.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:23:29Z,"0002cc01000003e9","2250b55981fd3a3e05171115be60a555a909e0000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.74,33.46,98960.00,79.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:29:25Z,"0002cc01000003e9","2250b55ae5fd3a4205171115c160a956440e40000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.75,33.70,98976.00,228.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:35:21Z,"0002cc01000003e9","2250b55c49fd3a4605171115c860aa56cb0f60000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.78,33.90,98982.00,246.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:41:17Z,"0002cc01000003e9","2250b55dadfd3a4605171115d060ad56e80f00000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.81,33.95,98995.00,240.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:47:13Z,"0002cc01000003e9","2250b55f11fd3a4205171115d260ad57130860000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.82,34.01,98993.00,268.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:53:09Z,"0002cc01000003e9","2250b56075fd3a3e05171115d860b2575a0e90000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.84,34.12,99012.00,233.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T00:59:05Z,"0002cc01000003e9","2250b561d9fd3a3e05171115dd60b257850fb0000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.86,34.19,99014.00,251.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:05:01Z,"0002cc01000003e9","2250b5633dfd3a46050f1115df60ae57d30fa0000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.87,34.31,98996.00,250.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:10:57Z,"0002cc01000003e9","2250b564a1fd3a3e05171115df60af58430f40000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.87,34.48,99003.00,244.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:16:53Z,"0002cc01000003e9","2250b56605fd3a4605171115dd60b858eb0fa0000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.86,34.73,99038.00,250.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:22:49Z,"0002cc01000003e9","2250b56769fd3a4605171115dd60b9591c0f40000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.86,34.81,99043.00,244.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:28:45Z,"0002cc01000003e9","2250b568cdfd3a4205171115dd60b659a20d50000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.86,35.01,99030.00,213.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:34:41Z,"0002cc01000003e9","2250b56a31fd3a4605171115df60b65a120818000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.87,35.18,99030.00,259.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:40:37Z,"0002cc01000003e9","2250b56b95fd3a4605171115df60b65a67f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.87,35.31,99030.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:46:33Z,"0002cc01000003e9","2250b56cf9fd3a4605171115d260b55abff000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.82,35.45,99024.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:52:30Z,"0002cc01000003e9","2250b56e5efd3a4605171115c360b35adff000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.76,35.50,99018.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T01:58:25Z,"0002cc01000003e9","2250b56fc1fd3a4605171115b960b95b4e0800000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.72,35.67,99043.00,1.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T02:04:22Z,"0002cc01000003e9","2250b57126fd3a42050f1115b160bc5b99f000000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.69,35.78,99053.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-03T02:10:18Z,"0002cc01000003e9","2250b5728afd3a4605171115a760bd5c150b00000000000000ffffffffffffffffffffffff",3.64,,0.32,17,21.65,35.97,99059.00,11.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113953.09
