Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-24T00:00:16Z,"0002cc0100000eb0","3654445090f93565131521c35f00000001a100000000ffffffffffffffffffffffff",2,3.34,,19,21.13,76.32,,0.00,,0,417,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-24T00:06:12Z,"0002cc0100000eb0","36544451f4f202040200151cc32400000001a100000000ffffff07ffffffffffff",2,,2.4.2.0,,21.11,76.23,,0.00,,0,417,0,0,,,,-1.00,-1.00,-1.00,-0.88,-1.00
2024-10-24T00:12:08Z,"0002cc0100000eb0","3654445358f93579131519c35a00000001a100000000fffffffffffffcb5ffa1",2,3.34,,19,21.10,76.31,,0.00,,0,417,0,0,,,,-0.95,-0.59,-1.00,-1.00,-1.00
2024-10-24T00:18:04Z,"0002cc0100000eb0","36544454bcf93565131521c40100000001a201000000ffffffffff72ffc2fd5f",2,3.34,,19,21.13,76.57,,0.00,,1,418,0,0,,,,-0.67,-0.97,-0.93,-1.00,-1.00
2024-10-24T00:24:00Z,"0002cc0100000eb0","3654445620f93565131545c68100000001a6040000007c617c28f64877827d0e",2,3.34,,19,21.27,77.54,,0.00,,4,422,0,0,,,,0.63,0.47,-0.39,0.52,0.55
2024-10-24T00:29:56Z,"0002cc0100000eb0","3654445784f93569131541c40e00000001a600000000fd49fdcbfe44ff1efd1cfc1d",2,3.34,,19,21.25,76.59,,0.00,,0,422,0,0,,,-0.51,-0.64,-0.89,-0.78,-0.72,-0.66
2024-10-24T00:35:52Z,"0002cc0100000eb0","36544458e8d9350b131550c68001a9030000007ccf7492ddc9ef516d0c",2,3.32,,19,21.31,77.54,,,,3,425,0,0,,,,0.16,-0.23,-0.05,0.29,0.60
2024-10-24T00:41:48Z,"0002cc0100000eb0","3654445a4cf9356d131569c84300000001ab02000000763576667c9074c47da8ec5f",2,3.34,,19,21.41,78.23,,0.00,,2,427,0,0,,,-0.14,0.71,0.30,0.57,0.40,0.39
2024-10-24T00:47:44Z,"0002cc0100000eb0","3654445bb0f93569131577c77400000001ac010000007cb57c0e7cb17cf97dca",2,3.34,,19,21.46,77.91,,0.00,,1,428,0,0,,,,0.72,0.62,0.59,0.51,0.59
2024-10-24T00:53:40Z,"0002cc0100000eb0","3654445d14f93569131586c90600000001ad0100000077a16dbcf705744c7779",2,3.34,,19,21.52,78.53,,0.00,,1,429,0,0,,,,0.47,0.27,-0.44,0.18,0.48
2024-10-24T00:59:35Z,"0002cc0100000eb0","3654445e77f9357913157fc7a300000001af02000000fd81ffff647c651ffe33",2,3.34,,19,21.49,77.98,,0.00,,2,431,0,0,,,,-0.77,0.08,0.07,-1.00,-0.69
2024-10-24T01:05:31Z,"0002cc0100000eb0","3654445fdbf93575131577c7d000000001b1020000006fc8657975ec6d92fee0ffff",2,3.34,,19,21.46,78.05,,0.00,,2,433,0,0,,,-1.00,-0.86,0.17,0.37,0.09,0.24
2024-10-24T01:11:27Z,"0002cc0100000eb0","365444613ff9356d131582c9b400000001b201000000ef45f73b673f3ee6fc86",2,3.34,,19,21.51,78.79,,0.00,,1,434,0,0,,,,-0.57,0.00,0.11,-0.45,-0.23
2024-10-24T01:17:23Z,"0002cc0100000eb0","36544462a3f93569131591c92a00000001b4020000006c5076927d657db16410",2,3.34,,19,21.56,78.58,,0.00,,2,436,0,0,,,,0.06,0.71,0.67,0.41,0.13
2024-10-24T01:23:19Z,"0002cc0100000eb0","3654446407f93571131577c70400000001b4000000007cf6fdf2ffffff0c74e54ed7",2,3.34,,19,21.46,77.74,,0.00,,0,436,0,0,,,0.01,0.31,-0.88,-1.00,-0.74,0.62
2024-10-24T01:29:15Z,"0002cc0100000eb0","365444656bf93571131569c5a300000001b400000000fffffd72fef5fe33fc10",2,3.34,,19,21.41,77.20,,0.00,,0,436,0,0,,,,-0.51,-0.77,-0.87,-0.68,-1.00
2024-10-24T01:35:11Z,"0002cc0100000eb0","36544466cff93579131569c65100000001b501000000479e75a676fed6ae7d5f",2,3.34,,19,21.41,77.47,,0.00,,1,437,0,0,,,,0.67,-0.03,0.44,0.35,0.01
2024-10-24T01:41:07Z,"0002cc0100000eb0","3654446833f93579131574c84500000001b60100000077c3f4347ca874146e047cbb",2,3.34,,19,21.45,78.23,,0.00,,1,438,0,0,,,0.59,0.19,0.25,0.58,-0.26,0.48
2024-10-24T01:47:03Z,"0002cc0100000eb0","3654446997f93559131574c78600000001b8020000007c4076e164b07c8f75ed",2,3.33,,19,21.45,77.94,,0.00,,2,440,0,0,,,,0.37,0.57,0.07,0.43,0.53
2024-10-24T01:52:59Z,"0002cc0100000eb0","3654446afbf9356d131586ca2000000001b901000000f7056ca76d6a7d4f775be40f",2,3.34,,19,21.52,78.96,,0.00,,1,441,0,0,,,-0.06,0.46,0.66,0.17,0.15,-0.44
2024-10-24T01:58:55Z,"0002cc0100000eb0","3654446c5ff93569131574c79b00000001b900000000fc8afe2df650ffdaffff",2,3.34,,19,21.45,77.97,,0.00,,0,441,0,0,,,,-1.00,-0.98,-0.39,-0.77,-0.57
2024-10-24T02:04:51Z,"0002cc0100000eb0","3654446dc3f9356d131566c64a00000001b900000000f747f482fe33fdb7fff3",2,3.34,,19,21.40,77.46,,0.00,,0,441,0,0,,,,-0.99,-0.71,-0.77,-0.28,-0.45
2024-10-24T02:10:47Z,"0002cc0100000eb0","3654446f27f9356d131553c5a900000001b900000000ffffffffffffff55ffff",2,3.34,,19,21.32,77.21,,0.00,,0,441,0,0,,,,-1.00,-0.92,-1.00,-1.00,-1.00
