Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-27T03:49:57Z,"0002cc0100000eb0","3654487ae5f935791314fcc029000000031300000000ffffffffffffffffffff",2,3.34,,19,20.98,75.06,,0.00,,0,787,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-27T03:55:53Z,"0002cc0100000eb0","3654487c49f935691314f8c012000000031300000000ffffff97ffffff55ffff",2,3.34,,19,20.97,75.03,,0.00,,0,787,0,0,,,,-1.00,-0.92,-1.00,-0.95,-1.00
2024-10-27T04:01:49Z,"0002cc0100000eb0","3654487dadf9356d131500c0ce0000000313000000006cecfc27ffffff62ffffffff",2,3.34,,19,21.00,75.32,,0.00,,0,787,0,0,,,-1.00,-1.00,-0.92,-1.00,-0.52,0.15
2024-10-27T04:07:45Z,"0002cc0100000eb0","3654487f11f935711314f5c0b1000000031300000000ffd3ffffffffffffffff",2,3.34,,19,20.95,75.27,,0.00,,0,787,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.98
2024-10-27T04:13:40Z,"0002cc0100000eb0","3654488074f935651314f5c050000000031300000000ffdfffffffffffffffff",2,3.34,,19,20.95,75.12,,0.00,,0,787,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.98
2024-10-27T04:19:36Z,"0002cc0100000eb0","36544881d8f935751314f8c027000000031300000000ffffffffffffffffffc4",2,3.34,,19,20.97,75.06,,0.00,,0,787,0,0,,,,-0.97,-1.00,-1.00,-1.00,-1.00
2024-10-27T04:25:32Z,"0002cc0100000eb0","365448833cf935711314eebfce000000031300000000ffa4ffa9ffffffffffff",2,3.34,,19,20.93,74.92,,0.00,,0,787,0,0,,,,-1.00,-1.00,-1.00,-0.96,-0.95
2024-10-27T04:31:28Z,"0002cc0100000eb0","36544884a0f935651314f5c02c000000031300000000ffffffffb446fe9effc4",2,3.34,,19,20.95,75.07,,0.00,,0,787,0,0,,,,-0.97,-0.83,-0.00,-1.00,-1.00
2024-10-27T04:37:24Z,"0002cc0100000eb0","3654488604f935691314f1bfd7000000031300000000ffffffffffc5ff89ffffffff",2,3.34,,19,20.94,74.94,,0.00,,0,787,0,0,,,-1.00,-1.00,-0.94,-0.97,-1.00,-1.00
2024-10-27T04:43:20Z,"0002cc0100000eb0","3654488768f935691314eebf80000000031300000000fffffffffc68ee57fc40",2,3.34,,19,20.93,74.81,,0.00,,0,787,0,0,,,,-0.53,-0.20,-0.55,-1.00,-1.00
2024-10-27T04:49:16Z,"0002cc0100000eb0","36544888ccf935651314f1c149000000031401000000ecb9efc6f49b74e96fa4fd73",2,3.34,,19,20.94,75.50,,0.00,,1,788,0,0,,,-0.68,0.24,0.31,-0.29,-0.24,-0.15
2024-10-27T04:55:12Z,"0002cc0100000eb0","3654488a30f93571131507c1970000000316020000007c8875ee7c9a6c7976fb",2,3.34,,19,21.03,75.62,,0.00,,2,790,0,0,,,,0.44,0.14,0.58,0.37,0.57
2024-10-27T05:01:08Z,"0002cc0100000eb0","3654488b94f9356d131516c191000000031600000000742174d375ebfee0ffff",2,3.34,,19,21.08,75.61,,0.00,,0,790,0,0,,,,-1.00,-0.86,0.37,0.30,0.26
2024-10-27T05:07:04Z,"0002cc0100000eb0","3654488cf8f2020402001521c0e90000000317010000007cf3759af6d274e47c95",2,,2.4.2.0,,21.13,75.36,,0.00,,1,791,0,0,,,,0.57,0.31,-0.43,0.35,0.62
2024-10-27T05:13:00Z,"0002cc0100000eb0","3654488e5cf93575131521c0950000000317000000007c0d6671f4c875c87ce1",2,3.34,,19,21.13,75.23,,0.00,,0,791,0,0,,,,0.61,0.36,-0.30,0.10,0.51
2024-10-27T05:18:56Z,"0002cc0100000eb0","3654488fc0f93565131521c119000000031700000000fc917c2f7cd47d497c1b7c73",2,3.34,,19,21.13,75.43,,0.00,,0,791,0,0,,,0.56,0.51,0.66,0.60,0.52,-0.57
2024-10-27T05:24:52Z,"0002cc0100000eb0","3654489124f93569131527c195000000031700000000769a7d55766777e8fc94",2,3.34,,19,21.15,75.62,,0.00,,0,791,0,0,,,,-0.57,0.49,0.40,0.67,0.41
2024-10-27T05:30:48Z,"0002cc0100000eb0","3654489288f9357113152bc10a0000000317000000007df5765477e37dd07c27",2,3.34,,19,21.17,75.41,,0.00,,0,791,0,0,,,,0.52,0.73,0.49,0.40,0.74
2024-10-27T05:36:44Z,"0002cc0100000eb0","36544893ecf9356d131521c1200000000317000000007c0f7cf87c8077086e93e578",2,3.34,,19,21.13,75.44,,0.00,,0,791,0,0,,,-0.09,0.21,0.44,0.56,0.62,0.51
2024-10-27T05:42:40Z,"0002cc0100000eb0","3654489550f9356d13151cc0ae0000000317000000007d8a770755faf67cfe46",2,3.34,,19,21.11,75.27,,0.00,,0,791,0,0,,,,-0.78,-0.41,0.02,0.44,0.69
2024-10-27T05:48:35Z,"0002cc0100000eb0","36544896b3f93561131516c0f6000000031801000000eef0fc91750fffa15535",2,3.34,,19,21.08,75.38,,0.00,,1,792,0,0,,,,0.02,-0.95,0.32,-0.57,-0.22
2024-10-27T05:54:32Z,"0002cc0100000eb0","3654489818f9356913150ec0f20000000318000000007550fccbf516f5aefdecffff",2,3.34,,19,21.05,75.37,,0.00,,0,792,0,0,,,-1.00,-0.74,-0.35,-0.32,-0.60,0.33
2024-10-27T06:00:27Z,"0002cc0100000eb0","365448997bf93571131503c07b000000031800000000ffffff17fffffed2ff7b",2,3.34,,19,21.01,75.19,,0.00,,0,792,0,0,,,,-0.93,-0.85,-1.00,-0.89,-1.00
2024-10-27T06:06:23Z,"0002cc0100000eb0","3654489adff935611314fcc00e000000031800000000fe81ffffff29ffffffff",2,3.34,,19,20.98,75.02,,0.00,,0,792,0,0,,,,-1.00,-1.00,-0.90,-1.00,-0.81
2024-10-27T06:12:19Z,"0002cc0100000eb0","3654489c43f935711314f5c017000000031800000000ffffff7fff97fe27ffff",2,3.34,,19,20.95,75.04,,0.00,,0,792,0,0,,,,-1.00,-0.77,-0.95,-0.94,-1.00
2024-10-27T06:18:15Z,"0002cc0100000eb0","3654489da7f935691314f1c006000000031800000000ffffffffffffffe4ff52ffff",2,3.34,,19,20.94,75.01,,0.00,,0,792,0,0,,,-1.00,-0.92,-0.99,-1.00,-1.00,-1.00
2024-10-27T06:24:11Z,"0002cc0100000eb0","3654489f0bf935651314f1c000000000031800000000fffffffffffffd48fd99",2,3.34,,19,20.94,75.00,,0.00,,0,792,0,0,,,,-0.70,-0.66,-1.00,-1.00,-1.00
2024-10-27T06:30:07Z,"0002cc0100000eb0","365448a06ff935691314f1c029000000031800000000ff71ddabf69cffffffbd",2,3.34,,19,20.94,75.06,,0.00,,0,792,0,0,,,,-0.97,-1.00,-0.41,-0.04,-0.93
2024-10-27T06:36:03Z,"0002cc0100000eb0","365448a1d3f935691314f1bff2000000031800000000ff01ffffffffffffffe9effa",2,3.34,,19,20.94,74.98,,0.00,,0,792,0,0,,,-0.25,-0.99,-1.00,-1.00,-1.00,-0.88
2024-10-27T06:41:59Z,"0002cc0100000eb0","365448a337f935611314f1bf74000000031800000000ffffffffffb5ffffffff",2,3.34,,19,20.94,74.79,,0.00,,0,792,0,0,,,,-1.00,-1.00,-0.96,-1.00,-1.00
2024-10-27T06:47:55Z,"0002cc0100000eb0","365448a49bf9356d1314eac002000000031800000000d672fc8cf5e4fdb7ef83f72f",2,3.34,,19,20.91,75.00,,0.00,,0,792,0,0,,,-0.45,-0.23,-0.71,-0.37,-0.57,-0.03
2024-10-27T06:53:51Z,"0002cc0100000eb0","365448a5fff935711314fcc0e7000000031901000000a53867997ca9f52a7c66",2,3.34,,19,20.98,75.35,,0.00,,1,793,0,0,,,,0.55,-0.32,0.58,0.12,-0.00
2024-10-27T06:59:47Z,"0002cc0100000eb0","365448a763f9356d131503c1310000000319000000006ee75d9c771e7dc76c52",2,3.34,,19,21.01,75.47,,0.00,,0,793,0,0,,,,0.14,0.72,0.44,0.04,0.22
2024-10-27T07:05:43Z,"0002cc0100000eb0","365448a8c7f9356113151cc291000000031a010000007e067cdc7c0177b26cd8",2,3.34,,19,21.11,76.00,,0.00,,1,794,0,0,,,,0.15,0.48,0.50,0.61,0.75
2024-10-27T07:11:39Z,"0002cc0100000eb0","365448aa2bf93575131530c185000000031a000000007658f47054f8766e7d4e7cc3",2,3.34,,19,21.18,75.59,,0.00,,0,794,0,0,,,0.60,0.66,0.40,0.02,-0.28,0.40
2024-10-27T07:17:35Z,"0002cc0100000eb0","365448ab8ff93569131536c2e7000000031c020000007c357c03fc29fc91f50d",2,3.34,,19,21.21,76.13,,0.00,,2,796,0,0,,,,-0.32,-0.57,-0.52,0.50,0.53
2024-10-27T07:23:31Z,"0002cc0100000eb0","365448acf3f93565131545c5fa000000031d0100000075b17c897c1b7ca27e1a",2,3.34,,19,21.27,77.34,,0.00,,1,797,0,0,,,,0.76,0.58,0.51,0.57,0.36
2024-10-27T07:29:26Z,"0002cc0100000eb0","365448ae56f9356d13154cc4b6000000031d0000000077d77ce77ceb758a75d4",2,3.34,,19,21.30,76.84,,0.00,,0,797,0,0,,,,0.36,0.35,0.61,0.61,0.49
2024-10-27T07:35:22Z,"0002cc0100000eb0","365448afbaf93571131545c1e5000000031d000000007ea1779b7ce2777d7c717c41",2,3.34,,19,21.27,75.74,,0.00,,0,797,0,0,,,0.53,0.56,0.47,0.61,0.48,0.83
2024-10-27T07:41:18Z,"0002cc0100000eb0","365448b11ef93569131541c34a000000031e010000007ede7d737c5676e8e553",2,3.34,,19,21.25,76.29,,0.00,,1,798,0,0,,,,-0.08,0.43,0.54,0.68,0.86
2024-10-27T07:47:14Z,"0002cc0100000eb0","365448b282f93579131549c347000000032002000000f50b7cb26e4f77587c82",2,3.34,,19,21.28,76.28,,0.00,,2,800,0,0,,,,0.56,0.46,0.20,0.59,-0.32
2024-10-27T07:53:10Z,"0002cc0100000eb0","365448b3e6f93575131541c143000000032000000000779d7c2c7d78ffe2ffff",2,3.34,,19,21.25,75.49,,0.00,,0,800,0,0,,,,-1.00,-0.99,0.68,0.52,0.48
2024-10-27T07:59:06Z,"0002cc0100000eb0","365448b54af9356d131541c12e0000000321010000007e567dac773a77bb7dbb",2,3.34,,19,21.25,75.46,,0.00,,1,801,0,0,,,,0.72,0.48,0.45,0.71,0.79
2024-10-27T08:05:02Z,"0002cc0100000eb0","365448b6aef93561131536c1b30000000322010000007e09779ede5376a47d5a7c18",2,3.34,,19,21.21,75.66,,0.00,,1,802,0,0,,,0.51,0.67,0.42,-0.05,0.48,0.75
2024-10-27T08:10:58Z,"0002cc0100000eb0","365448b812f9356913153ec1fe000000032402000000f64cf4456f8fec085fd4",2,3.34,,19,21.24,75.78,,0.00,,2,804,0,0,,,,0.06,-0.13,0.24,-0.27,-0.39
2024-10-27T08:16:54Z,"0002cc0100000eb0","365448b976f93569131553c2820000000324000000007dd577067db07cc576e2",2,3.34,,19,21.32,75.98,,0.00,,0,804,0,0,,,,0.43,0.60,0.71,0.44,0.73
2024-10-27T08:22:50Z,"0002cc0100000eb0","365448badaf93569131549c1a30000000324000000007d4b7d0d7de875517c7c",2,3.34,,19,21.28,75.64,,0.00,,0,804,0,0,,,,0.56,0.33,0.74,0.63,0.66
2024-10-27T08:28:46Z,"0002cc0100000eb0","365448bc3ef93561131550c26c00000003270300000064a77786ee894c597c31",2,3.34,,19,21.31,75.95,,0.00,,3,807,0,0,,,,0.52,0.01,-0.20,0.47,0.07
2024-10-27T08:34:42Z,"0002cc0100000eb0","365448bda2f93571131545c0f0000000032700000000769876de771c7cc2f4f4",2,3.34,,19,21.27,75.37,,0.00,,0,807,0,0,,,,-0.31,0.59,0.44,0.43,0.41
2024-10-27T08:40:38Z,"0002cc0100000eb0","365448bf06f93569131553c30e000000032700000000df5774867c737d537cbe7d07",2,3.34,,19,21.32,76.19,,0.00,,0,807,0,0,,,0.63,0.59,0.67,0.56,0.28,-0.06
2024-10-27T08:46:33Z,"0002cc0100000eb0","365448c069f9356d131550c1e50000000328010000007f0b7f247786755c7725",2,3.34,,19,21.31,75.74,,0.00,,1,808,0,0,,,,0.45,0.34,0.47,0.89,0.88
2024-10-27T08:52:29Z,"0002cc0100000eb0","365448c1cdf9356d131557c3d50000000329010000007dfb76166d9d4d997468",2,3.34,,19,21.34,76.50,,0.00,,1,809,0,0,,,,0.28,0.01,0.18,0.38,0.75
2024-10-27T08:58:26Z,"0002cc0100000eb0","365448c332f93569131557c33b000000032b020000007de37d9d7e5f7dee7c316da7",2,3.34,,19,21.34,76.26,,0.00,,2,811,0,0,,,0.18,0.52,0.74,0.80,0.70,0.74
2024-10-27T09:04:21Z,"0002cc0100000eb0","365448c495f9356d131550c189000000032b00000000ed0f77a67e0c7d177c74",2,3.34,,19,21.31,75.60,,0.00,,0,811,0,0,,,,0.56,0.64,0.76,0.48,-0.16
2024-10-27T09:10:17Z,"0002cc0100000eb0","365448c5f9f202040200154cc13b000000032b000000005d9e6fb67da37da3fc6c",2,,2.4.2.0,,21.30,75.48,,0.00,,0,811,0,0,,,,-0.55,0.70,0.70,0.24,0.04
2024-10-27T09:16:13Z,"0002cc0100000eb0","365448c75df93565131550c279000000032c01000000772c765e7c887d9e7c997db1",2,3.34,,19,21.31,75.97,,0.00,,1,812,0,0,,,0.71,0.57,0.70,0.57,0.40,0.45
2024-10-27T09:22:09Z,"0002cc0100000eb0","365448c8c1f9356113153ec1f7000000032c000000007e727de5778c749cffdc",2,3.34,,19,21.24,75.77,,0.00,,0,812,0,0,,,,-0.98,0.29,0.47,0.74,0.81
2024-10-27T09:28:05Z,"0002cc0100000eb0","365448ca25f93571131533c2c9000000032d01000000fffffe5fedd6fc8f746e",2,3.34,,19,21.20,76.09,,0.00,,1,813,0,0,,,,0.28,-0.57,-0.18,-0.80,-1.00
2024-10-27T09:34:01Z,"0002cc0100000eb0","365448cb89f9356513154cc269000000032e010000007c267d637663e7d577d174d2",2,3.34,,19,21.30,75.94,,0.00,,1,814,0,0,,,0.30,0.49,-0.12,0.40,0.67,0.52
2024-10-27T09:39:57Z,"0002cc0100000eb0","365448ccedf93569131549c5f7000000032f010000007e2976f47dac67fdf791",2,3.34,,19,21.28,77.33,,0.00,,1,815,0,0,,,,-0.47,0.12,0.71,0.43,0.77
2024-10-27T09:45:53Z,"0002cc0100000eb0","365448ce51f93569131553c3d2000000032f000000005f9eff81ff9afeb37401",2,3.34,,19,21.32,76.49,,0.00,,0,815,0,0,,,,0.25,-0.84,-0.95,-0.94,0.06
2024-10-27T09:51:49Z,"0002cc0100000eb0","365448cfb5f9356d131553c243000000032f000000007d537cd776437cd57d1e",2,3.34,,19,21.32,75.88,,0.00,,0,815,0,0,,,,0.64,0.60,0.39,0.60,0.67
2024-10-27T09:57:45Z,"0002cc0100000eb0","365448d119f93571131550c287000000032f0000000076a97c356f1c5f83ffff",2,3.34,,19,21.31,75.99,,0.00,,0,815,0,0,,,,-1.00,0.06,0.22,0.53,0.42
2024-10-27T10:03:41Z,"0002cc0100000eb0","365448d27df93569131553c4c2000000032f00000000feff76027cb3eed4fc927d75",2,3.34,,19,21.32,76.86,,0.00,,0,815,0,0,,,0.68,-0.57,-0.21,0.59,0.38,-0.87
2024-10-27T10:09:37Z,"0002cc0100000eb0","365448d3e1f93569131562c47d00000003310200000075747deb7cfa7c547d0d",2,3.34,,19,21.38,76.75,,0.00,,2,817,0,0,,,,0.63,0.54,0.62,0.74,0.34
2024-10-27T10:15:33Z,"0002cc0100000eb0","365448d545f9356d131562c2ed0000000332010000007d3f7c367d3677ca7769",2,3.34,,19,21.38,76.14,,0.00,,1,818,0,0,,,,0.46,0.49,0.65,0.53,0.66
2024-10-27T10:21:29Z,"0002cc0100000eb0","365448d6a9f93569131550c2940000000332000000007d774f20ed3ae6f36cb3",2,3.34,,19,21.31,76.01,,0.00,,0,818,0,0,,,,0.15,-0.11,-0.16,0.01,0.68
2024-10-27T10:27:24Z,"0002cc0100000eb0","365448d80cf9357113153ac159000000033200000000efaef46ffd58fd36f4d0",2,3.34,,19,21.22,75.53,,0.00,,0,818,0,0,,,,-0.30,-0.65,-0.67,-0.28,-0.24
2024-10-27T10:33:20Z,"0002cc0100000eb0","365448d970f9356913152bc14a392ed0033200000000fea3fd49efe9f4d5fecd",2,3.34,,19,21.17,75.50,,0.02,,0,818,0,0,,,,-0.85,-0.30,-0.25,-0.66,-0.83
2024-10-27T10:39:16Z,"0002cc0100000eb0","365448dad4f93579131519c131000000033200000000fea5fd8dfd5bff99ffffffff",2,3.34,,19,21.10,75.47,,0.00,,0,818,0,0,,,-1.00,-1.00,-0.95,-0.67,-0.69,-0.83
2024-10-27T10:45:08Z,"0002cc0100000eb0","365448dc34f93569131512c12c000000033200000000ff4dffffffffffffff6c",3,3.34,,19,21.07,75.46,,0.00,,0,818,0,0,,,,-0.93,-1.00,-1.00,-1.00,-0.91
2024-10-27T10:51:04Z,"0002cc0100000eb0","365448dd98f9356d13150ec0c0000000033200000000ff17feb7ffffffffffffff33",2,3.34,,19,21.05,75.29,,0.00,,0,818,0,0,,,-0.90,-1.00,-1.00,-1.00,-0.84,-0.89
2024-10-27T10:57:00Z,"0002cc0100000eb0","365448defcf9356d13150bc0d4000000033200000000ffffffffff41ff28ffff",2,3.34,,19,21.04,75.32,,0.00,,0,818,0,0,,,,-1.00,-0.89,-0.91,-1.00,-1.00
2024-10-27T11:02:56Z,"0002cc0100000eb0","365448e060f93569131500c0723d6fdb033200000000ffffffffff23ffffffff",2,3.34,,19,21.00,75.18,,0.36,,0,818,0,0,,,,-1.00,-1.00,-0.89,-1.00,-1.00
2024-10-27T11:08:52Z,"0002cc0100000eb0","365448e1c4f9356d131500c0873db093033200000000ffffffffffffffffffff",2,3.34,,19,21.00,75.21,,0.42,,0,818,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-27T11:14:48Z,"0002cc0100000eb0","365448e328f935691314fcc07e3db093033200000000fffffffffffffed4fec0",2,3.34,,19,20.98,75.19,,0.42,,0,818,0,0,,,,-0.84,-0.85,-1.00,-1.00,-1.00
2024-10-27T11:20:44Z,"0002cc0100000eb0","365448e48cf935611314f8bfe13db093033200000000fffffffffe42ff3cffffffff",2,3.34,,19,20.97,74.95,,0.42,,0,818,0,0,,,-1.00,-1.00,-0.90,-0.78,-1.00,-1.00
