Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2023-02-08T00:01:59Z,"0002cc0100000648","22510da8f7fd3da202520d156261d84f140ad0000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.89,100188.00,173.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:07:55Z,"0002cc0100000648","22510daa5bfd3da202520d156261dc4ed20c70000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.79,100206.00,199.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:13:51Z,"0002cc0100000648","22510dabbffd3d9a02520d156261d94e8f0af0000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.69,100193.00,175.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:19:47Z,"0002cc0100000648","22510dad23fd3d9e02520d156261db4e6a0bd0000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.63,100200.00,189.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:25:43Z,"0002cc0100000648","22510dae87fd3d9a025f0d155f61d94e630b10000000000000ffffffffffffffffffffffff",3.85,,0.15,13,21.37,30.62,100193.00,177.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:31:39Z,"0002cc0100000648","22510dafebfd3d9a025f0d156261d44e540ac0000000000000ffffffffffffffffffffffff",3.85,,0.15,13,21.38,30.60,100174.00,172.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:37:35Z,"0002cc0100000648","22510db14ffd3d9a02520d156261da4e1a0c20000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.51,100198.00,194.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:43:31Z,"0002cc0100000648","22510db2b3fd3d9202520d156261de4e550bf0000000000000ffffffffffffffffffffffff",3.85,,0.14,13,21.38,30.60,100212.00,191.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:49:27Z,"0002cc0100000648","22510db417fd3d9a025f0d156261e14e300c00000000000000ffffffffffffffffffffffff",3.85,,0.15,13,21.38,30.54,100225.00,192.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2023-02-08T00:55:23Z,"0002cc0100000648","22510db57bfd3d9a025f0d156261e54de50bd0000000000000ffffffffffffffffffffffff",3.85,,0.15,13,21.38,30.43,100242.00,189.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
