Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-28T00:02:51Z,"0002cc01000003e9","2250d64a2bfd37cf04c9111508614f2804f000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.03,15.63,99642.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:08:47Z,"0002cc01000003e9","2250d64b8ffd37cf04c911150b614e28190a00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.04,15.66,99637.00,5.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:14:43Z,"0002cc01000003e9","2250d64cf3fd37c304d111150d614f282f0c80000000000000ffffffffffffffffffffffff",3.48,,0.30,17,21.05,15.70,99641.00,25.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:20:39Z,"0002cc01000003e9","2250d64e57fd37d804d511151261502852f000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.07,15.75,99644.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:26:35Z,"0002cc01000003e9","2250d64fbbfd37c304c51115156150286f0f00000000000000ffffffffffffffffffffffff",3.48,,0.30,17,21.08,15.79,99646.00,15.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:32:31Z,"0002cc01000003e9","2250d6511ffd37c704c9111518614e288bf000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.09,15.84,99637.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:38:27Z,"0002cc01000003e9","2250d65283fd37c704c911151a614a28a80a80000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.10,15.88,99621.00,21.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:44:23Z,"0002cc01000003e9","2250d653e7fd37c704d111151d614a28c40a00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.11,15.92,99622.00,5.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:50:19Z,"0002cc01000003e9","2250d6554bfd37c704c911151f614d28f60c00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.12,16.00,99633.00,12.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T00:56:15Z,"0002cc01000003e9","2250d656affd37d804c911151f614929190e00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.12,16.05,99617.00,7.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T01:02:11Z,"0002cc01000003e9","2250d65813fd37cf04c911151f6148292ff000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.12,16.09,99612.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T01:08:07Z,"0002cc01000003e9","2250d65977fd37cf04c911151f614729200a00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.12,16.07,99609.00,20.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-28T01:14:03Z,"0002cc01000003e9","2250d65adbfd37c704c911152261452919f000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,21.13,16.05,99603.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
