Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-06T00:05:47Z,"0002cc01000003e9","2250b949dbfd3a15050f1115be609e497a1820000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.74,28.70,98934.00,520.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-113937.97
2022-12-06T00:11:43Z,"0002cc01000003e9","2250b94b3ffd3a11050f1115bb60a149881858000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.73,28.72,98944.00,534.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:17:39Z,"0002cc01000003e9","2250b94ca3fd3a15050f1115bb60a149b218a4000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.73,28.79,98944.00,553.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:23:35Z,"0002cc01000003e9","2250b94e07fd3a15050f1115b960a14a221854000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.72,28.96,98945.00,533.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:29:31Z,"0002cc01000003e9","2250b94f6bfd3a1505171115b460a64a6e1870000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.70,29.08,98964.00,540.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:35:28Z,"0002cc01000003e9","2250b950d0fd3a1d05171115b460aa4af41810000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.70,29.28,98980.00,516.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:41:23Z,"0002cc01000003e9","2250b95233fd3a1505171115b160aa4b101874000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.69,29.32,98980.00,541.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-114628.24
2022-12-06T00:47:19Z,"0002cc01000003e9","2250b95397fd3a1d050f1115af60aa4b9418a4000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.68,29.52,98983.00,553.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:53:16Z,"0002cc01000003e9","2250b954fcfd3a1d050f1115ac60a94b781860000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.67,29.48,98977.00,536.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T00:59:12Z,"0002cc01000003e9","2250b95660fd3a1d05171115af60af4bb71870000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.68,29.58,99003.00,540.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:05:08Z,"0002cc01000003e9","2250b957c4fd3a15050f1115ac60ac4c44183c000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.67,29.79,98988.00,527.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-114619.05
2022-12-06T01:11:04Z,"0002cc01000003e9","2250b95928fd3a15050f1115a760ac4c581894000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.65,29.82,98990.00,549.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:17:00Z,"0002cc01000003e9","2250b95a8cfd3a1d05171115a960af4c8218a4000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.66,29.89,99000.00,553.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-114628.23
2022-12-06T01:22:56Z,"0002cc01000003e9","2250b95bf0fd3a1d05171115a460b44c820c00000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.64,29.89,99023.00,3.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:28:52Z,"0002cc01000003e9","2250b95d54fd3a15050f11159260b74ce8f000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.57,30.04,99035.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:34:48Z,"0002cc01000003e9","2250b95eb8fd3a11050f11158660ba4d1ef000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.52,30.12,99047.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:40:44Z,"0002cc01000003e9","2250b9601cfd3a15050f11157960bb4d1cf000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.47,30.12,99048.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:46:40Z,"0002cc01000003e9","2250b96180fd3a1d050f11156f60c24d60f000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.43,30.23,99076.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:52:36Z,"0002cc01000003e9","2250b962e4fd3a1d050f11156460c14d900800000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.39,30.30,99075.00,16.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T01:58:32Z,"0002cc01000003e9","2250b96448fd3a1d051711155d60c24dd4f000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.36,30.40,99079.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T02:04:28Z,"0002cc01000003e9","2250b965acfd3a15051711155560c94de80a00000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.33,30.43,99105.00,10.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T02:10:24Z,"0002cc01000003e9","2250b96710fd3a1d051711155060cc4e0bf000000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.31,30.49,99117.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T02:16:20Z,"0002cc01000003e9","2250b96874fd3a19050f11154b60c84e020840000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.29,30.47,99100.00,33.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T02:22:16Z,"0002cc01000003e9","2250b969d8fd3a1d051711154660cc4e480c00000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.27,30.58,99116.00,6.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-06T02:28:12Z,"0002cc01000003e9","2250b96b3cfd3a15051711154160cc4e860980000000000000ffffffffffffffffffffffff",3.63,,0.32,17,21.25,30.67,99116.00,19.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
