Time,DevEUI,Raw,Vbat,Vsystem,Vbus,BootCount,T,RH,P,Light,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2022-12-27T00:00:45Z,"0002cc01000003e9","2250d4f82dfd37ec04de11144861f82d160800000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.61,100319.00,8.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:06:41Z,"0002cc01000003e9","2250d4f991fd37ec04d511144b61f82d010900000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.29,17.58,100317.00,18.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:12:37Z,"0002cc01000003e9","2250d4faf5fd37ec04d511144861f92ceb0c00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.55,100321.00,6.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:18:33Z,"0002cc01000003e9","2250d4fc59fd37e804d511144861f92cc80b00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.49,100323.00,22.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:24:29Z,"0002cc01000003e9","2250d4fdbdfd37ec04d511144861f92c9f0c00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.43,100323.00,6.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:30:25Z,"0002cc01000003e9","2250d4ff21fd37ec04d511144861fb2c740a00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.37,100329.00,10.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:36:21Z,"0002cc01000003e9","2250d50085fd37ec04d511144861fc2c42f000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.29,100332.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:42:17Z,"0002cc01000003e9","2250d501e9fd37ec04d511144862012c19f000000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.23,100353.00,0.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:48:13Z,"0002cc01000003e9","2250d5034dfd37ec04d511144862042bbd0b00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,17.09,100365.00,11.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T00:54:09Z,"0002cc01000003e9","2250d504b1fd37ec04d511144b620a2b700800000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.29,16.97,100390.00,1.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T01:00:06Z,"0002cc01000003e9","2250d50616fd37ec04d511144b62092b290c00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.29,16.86,100387.00,12.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T01:06:01Z,"0002cc01000003e9","2250d50779fd37ec04cd11144b620f2acf0800000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.29,16.72,100408.00,8.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T01:11:58Z,"0002cc01000003e9","2250d508defd37ec04d511144862102a730800000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.28,16.58,100414.00,4.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2022-12-27T01:17:54Z,"0002cc01000003e9","2250d50a42fd37e404d511144b62162a2d0e00000000000000ffffffffffffffffffffffff",3.49,,0.30,17,20.29,16.47,100439.00,7.00,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
