Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-29T00:01:30Z,"0002cc0100000eb0","36544ae85af9357913150ec67a000000037d02000000efc0ef5ff47a765e770e",2,3.34,,19,21.05,77.53,,0.00,,2,893,0,0,,,,0.44,0.40,-0.28,-0.23,-0.24
2024-10-29T00:07:25Z,"0002cc0100000eb0","36544ae9bdf9356d131512c4d0000000037d00000000ed09f574fd21feaaffff",2,3.34,,19,21.07,76.88,,0.00,,0,893,0,0,,,,-1.00,-0.83,-0.64,-0.34,-0.16
2024-10-29T00:13:22Z,"0002cc0100000eb0","36544aeb22f93569131512c594000000037d00000000dcf06ee4fcc764e0b48c6da9",2,3.34,,19,21.07,77.18,,0.00,,0,893,0,0,,,0.18,-0.00,0.08,-0.60,0.22,-0.04
2024-10-29T00:19:17Z,"0002cc0100000eb0","36544aec85f9357113151cc605000000037d00000000ee557782fd2efe516f3e",2,3.34,,19,21.11,77.35,,0.00,,0,893,0,0,,,,0.23,-0.79,-0.65,0.47,-0.20
2024-10-29T00:25:13Z,"0002cc0100000eb0","36544aede9f9322e131524c68f000000037d000000006416fc2ffd74f7c4f641",4,3.14,,19,21.14,77.56,,0.00,,0,893,0,0,,,,-0.39,-0.49,-0.68,-0.52,0.06
2024-10-29T01:24:32Z,"0002cc0100000eb0","36544afbd0f93569131530c7d9000000038609000000a42ad777741bf6b5fff3f7bb",2,3.34,,19,21.18,78.07,,0.00,,9,902,0,0,,,-0.48,-0.99,-0.42,0.26,-0.03,-0.00
2024-10-29T01:30:28Z,"0002cc0100000eb0","36544afd34f93571131545c76e000000038701000000fdf0773aeea66e19ef1d",2,3.34,,19,21.27,77.90,,0.00,,1,903,0,0,,,,-0.22,0.19,-0.21,0.45,-0.74
2024-10-29T01:36:24Z,"0002cc0100000eb0","36544afe98f9356513154cc7ac0000000387000000007e077609ef3a772974a8",2,3.34,,19,21.30,78.00,,0.00,,0,903,0,0,,,,0.29,0.45,-0.23,0.38,0.75
2024-10-29T01:42:20Z,"0002cc0100000eb0","36544afffcf9356d13154cc6e7000000038902000000ef21f4cee4affc0457cc",2,3.34,,19,21.30,77.70,,0.00,,2,905,0,0,,,,0.03,-0.50,-0.07,-0.30,-0.22
2024-10-29T01:48:16Z,"0002cc0100000eb0","36544b0160f9356d131549c6b40000000389000000007c506e9d75cb76f177e3",2,3.34,,19,21.28,77.62,,0.00,,0,905,0,0,,,,0.49,0.43,0.36,0.21,0.54
2024-10-29T01:54:12Z,"0002cc0100000eb0","36544b02c4f93569131541c765000000038a01000000feeb6de464faf460fe70",2,3.34,,19,21.25,77.89,,0.00,,1,906,0,0,,,,-0.80,-0.27,0.08,0.18,-0.86
2024-10-29T02:00:08Z,"0002cc0100000eb0","36544b0428f2020402001549c702000000038b01000000742677f46c867d797c767ccf",2,,2.4.2.0,,21.28,77.74,,0.00,,1,907,0,0,,,0.60,0.56,0.68,0.14,0.50,0.26
2024-10-29T02:06:04Z,"0002cc0100000eb0","36544b058cf93565131549c675000000038c0100000077ab7c187c3a7d336639",2,3.34,,19,21.28,77.52,,0.00,,1,908,0,0,,,,0.10,0.65,0.53,0.51,0.48
2024-10-29T02:12:00Z,"0002cc0100000eb0","36544b06f0f93571131541c774000000038e02000000ee4364beed5e5d1c75c1",2,3.34,,19,21.25,77.91,,0.00,,2,910,0,0,,,,0.36,0.04,-0.17,0.07,-0.20
2024-10-29T02:17:56Z,"0002cc0100000eb0","36544b0854f9356113154cc7dd000000038f01000000fd4074707521ee9d6d9b",2,3.34,,19,21.30,78.07,,0.00,,1,911,0,0,,,,0.18,-0.21,0.32,0.28,-0.66
2024-10-29T02:23:52Z,"0002cc0100000eb0","36544b09b8f93569131553c995000000038f000000007e447cc97c847d0ff724",2,3.34,,19,21.32,78.74,,0.00,,0,911,0,0,,,,-0.45,0.63,0.56,0.60,0.78
2024-10-29T02:29:47Z,"0002cc0100000eb0","36544b0b1bf93569131557c80d0000000390010000006d417786663b6d327cd3",2,3.34,,19,21.34,78.15,,0.00,,1,912,0,0,,,,0.60,0.16,0.10,0.47,0.16
2024-10-29T02:35:43Z,"0002cc0100000eb0","36544b0c7ff93571131550c66c00000003900000000074687d9377997da377da",2,3.34,,19,21.31,77.51,,0.00,,0,912,0,0,,,,0.49,0.70,0.47,0.70,0.28
2024-10-29T02:41:39Z,"0002cc0100000eb0","36544b0de3f9354c13154cc72e0000000390000000007d5a75b2e60cf550ed32",2,3.33,,19,21.30,77.81,,0.00,,0,912,0,0,,,,-0.16,-0.33,-0.09,0.36,0.67
2024-10-29T02:47:35Z,"0002cc0100000eb0","36544b0f47f9356d131553ca4c0000000392020000006cadfc6df5806d3f7d80",2,3.34,,19,21.32,79.02,,0.00,,2,914,0,0,,,,0.69,0.16,-0.34,-0.55,0.15
2024-10-29T02:53:31Z,"0002cc0100000eb0","36544b10abf93571131557c824000000039200000000f423fdb66fe47c3bf727",2,3.34,,19,21.34,78.18,,0.00,,0,914,0,0,,,,-0.45,0.53,0.25,-0.71,-0.26
2024-10-29T02:59:23Z,"0002cc0100000eb0","36544b120bf9356913154cc72e00000003920000000075df77f874e7ef66ffffffa4",3,3.34,,19,21.30,77.81,,0.00,,0,914,0,0,,,-0.96,-1.00,-0.23,0.31,0.50,0.37
2024-10-29T03:05:19Z,"0002cc0100000eb0","36544b136ff93569131549c7e9000000039200000000f4f9f661f70fffe76cdade57",2,3.34,,19,21.28,78.09,,0.00,,0,914,0,0,,,-0.05,0.15,-0.99,-0.44,-0.40,-0.31
2024-10-29T03:11:15Z,"0002cc0100000eb0","36544b14d3f93561131557ca400000000394020000006c497486757d774b7cae",2,3.34,,19,21.34,79.01,,0.00,,2,916,0,0,,,,0.58,0.46,0.34,0.28,0.13
2024-10-29T03:17:11Z,"0002cc0100000eb0","36544b1637f9356913155ec8bb000000039400000000645675f87c6f7d897e95",2,3.34,,19,21.37,78.41,,0.00,,0,916,0,0,,,,0.82,0.69,0.55,0.37,0.07
2024-10-29T03:23:07Z,"0002cc0100000eb0","36544b179bf93569131557c7bb0000000394000000007c97f7d4ee18dc4f74127669",2,3.34,,19,21.34,78.02,,0.00,,0,916,0,0,,,0.40,0.25,-0.03,-0.19,-0.49,0.57
2024-10-29T03:29:03Z,"0002cc0100000eb0","36544b18fff9357113154cc6e7000000039400000000ec5bf7f9fdb6f52affff",2,3.34,,19,21.30,77.70,,0.00,,0,916,0,0,,,,-1.00,-0.32,-0.71,-0.50,-0.14
2024-10-29T03:34:59Z,"0002cc0100000eb0","36544b1a63f9356d13153ec6d1000000039400000000eca86fc9ee54f415fe3a",2,3.34,,19,21.24,77.66,,0.00,,0,916,0,0,,,,-0.78,-0.26,-0.20,0.24,-0.15
