Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-10-21T00:01:54Z,"0002cc0100000eb0","3654405c72f93575131553c1e800000000800000000076c6fd22fe26fffffdfd",2,3.34,,19,21.32,75.75,,0.00,,0,128,0,0,,,,-0.75,-1.00,-0.77,-0.64,0.42
2024-10-21T00:07:50Z,"0002cc0100000eb0","3654405dd6f93561131545c1fa000000008000000000ff4cffffffffffffffffffff",2,3.34,,19,21.27,75.77,,0.00,,0,128,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-0.91
2024-10-21T00:13:46Z,"0002cc0100000eb0","3654405f3af9356d13153ec578000000008000000000fffffffffffffc21f61d",2,3.34,,19,21.24,77.14,,0.00,,0,128,0,0,,,,-0.38,-0.52,-1.00,-1.00,-1.00
2024-10-21T00:19:42Z,"0002cc0100000eb0","365440609ef9356d13153ec3e9000000008000000000fffffffffffffff6ffff",2,3.34,,19,21.24,76.53,,0.00,,0,128,0,0,,,,-1.00,-0.99,-1.00,-1.00,-1.00
2024-10-21T00:25:38Z,"0002cc0100000eb0","3654406202f9356d131536c320000000008000000000ffffffffffffffffffffffff",2,3.34,,19,21.21,76.22,,0.00,,0,128,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-21T00:31:34Z,"0002cc0100000eb0","3654406366f9356d131530c3ed000000008000000000fffff6abf6ccff4affff",2,3.34,,19,21.18,76.53,,0.00,,0,128,0,0,,,,-1.00,-0.91,-0.42,-0.42,-1.00
2024-10-21T00:37:30Z,"0002cc0100000eb0","36544064caf9356d131530c314000000008000000000ffffffffff8dff6fffceffff",2,3.34,,19,21.18,76.20,,0.00,,0,128,0,0,,,-1.00,-0.98,-0.93,-0.94,-1.00,-1.00
2024-10-21T00:43:26Z,"0002cc0100000eb0","365440662ef93561131524c273000000008000000000fffffffffe22fd90fe4a",2,3.34,,19,21.14,75.96,,0.00,,0,128,0,0,,,,-0.79,-0.70,-0.77,-1.00,-1.00
2024-10-21T00:49:22Z,"0002cc0100000eb0","3654406792f9357513152bc40e000000008202000000fd85ff00fd5e77717cad",2,3.34,,19,21.17,76.59,,0.00,,2,130,0,0,,,,0.58,0.47,-0.67,-0.87,-0.69
2024-10-21T00:55:18Z,"0002cc0100000eb0","36544068f6f9356d131536c4cb0000000084020000006e89775e7619773875966dc5",2,3.34,,19,21.21,76.87,,0.00,,2,132,0,0,,,0.18,0.35,0.45,0.38,0.46,0.20
2024-10-21T01:01:14Z,"0002cc0100000eb0","3654406a5af9356d13154cc53c000000008602000000f5f267df6fc377e66ea0",2,3.34,,19,21.30,77.05,,0.00,,2,134,0,0,,,,0.21,0.49,0.24,0.12,-0.37
2024-10-21T01:07:09Z,"0002cc0100000eb0","3654406bbdf93575131553c4a0000000008600000000fc95fd8877047c9d6ec0",2,3.34,,19,21.32,76.81,,0.00,,0,134,0,0,,,,0.21,0.58,0.44,-0.69,-0.57
2024-10-21T01:13:05Z,"0002cc0100000eb0","3654406d21f9357913154cc35f0000000087010000004e1e6df2eedafd25fc1d",2,3.34,,19,21.30,76.32,,0.00,,1,135,0,0,,,,-0.51,-0.64,-0.21,0.19,0.01
2024-10-21T01:19:01Z,"0002cc0100000eb0","3654406e85f93565131550c54c0000000088010000006eee6ed5eff06ed7fd0af6f6",2,3.34,,19,21.31,77.07,,0.00,,1,136,0,0,,,-0.44,-0.63,0.21,-0.25,0.21,0.22
2024-10-21T01:24:57Z,"0002cc0100000eb0","3654406fe9f93579131541c365000000008800000000fe04ff4bff8efe7dffff",2,3.34,,19,21.25,76.33,,0.00,,0,136,0,0,,,,-1.00,-0.81,-0.94,-0.91,-0.75
2024-10-21T01:30:53Z,"0002cc0100000eb0","365440714df93561131533c2ed000000008800000000ffffff21ffeeffe4ffffffff",2,3.34,,19,21.20,76.14,,0.00,,0,136,0,0,,,-1.00,-1.00,-0.99,-0.99,-0.89,-1.00
2024-10-21T01:36:49Z,"0002cc0100000eb0","36544072b1f93579131527c2d8000000008800000000ffffffffffffffd4ffff",2,3.34,,19,21.15,76.11,,0.00,,0,136,0,0,,,,-1.00,-0.98,-1.00,-1.00,-1.00
2024-10-21T01:42:45Z,"0002cc0100000eb0","3654407415f93569131524c2ab000000008800000000ffffffffffffffffffff",2,3.34,,19,21.14,76.04,,0.00,,0,136,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-21T01:48:41Z,"0002cc0100000eb0","3654407579f9356d131524c41f000000008800000000f56af50dfd36ffffffcaffff",2,3.34,,19,21.14,76.61,,0.00,,0,136,0,0,,,-1.00,-0.97,-1.00,-0.65,-0.32,-0.34
2024-10-21T01:54:37Z,"0002cc0100000eb0","36544076ddf9354c131524c506000000008901000000ffffffa6fc11f661560c",2,3.33,,19,21.14,76.96,,0.00,,1,137,0,0,,,,0.02,-0.40,-0.51,-0.96,-1.00
2024-10-21T02:00:33Z,"0002cc0100000eb0","3654407841f9356d131527c395000000008900000000ffffffffffffffffffffffa3",2,3.34,,19,21.15,76.40,,0.00,,0,137,0,0,,,-0.95,-1.00,-1.00,-1.00,-1.00,-1.00
2024-10-21T02:06:29Z,"0002cc0100000eb0","36544079a5f93569131524c30c000000008900000000fffffda5fd64ffffffff",2,3.34,,19,21.14,76.19,,0.00,,0,137,0,0,,,,-1.00,-1.00,-0.67,-0.71,-1.00
